surah,verse,surah_type,addressees,arabic,english
27,38,meccan,O_chiefs,قال يا أيها الملأ أيكم يأتيني بعرشها قبل أن يأتوني مسلمين,"[Solomon] said, ""O assembly [of jinn], which of you will bring me her throne before they come to me in submission?"""
27,46,meccan,O_my_people,قال يا قوم لم تستعجلون بالسيئة قبل الحسنة ۖ لولا تستغفرون الله لعلكم ترحمون,"He said, ""O my people, why are you impatient for evil instead of good? Why do you not seek forgiveness of Allah that you may receive mercy?"""
28,19,meccan,O_Moses,فلما أن أراد أن يبطش بالذي هو عدو لهما قال يا موسى أتريد أن تقتلني كما قتلت نفسا بالأمس ۖ إن تريد إلا أن تكون جبارا في الأرض وما تريد أن تكون من المصلحين,"And when he wanted to strike the one who was an enemy to both of them, he said, ""O Moses, do you intend to kill me as you killed someone yesterday? You only want to be a tyrant in the land and do not want to be of the amenders."""
28,20,meccan,O_Moses,وجاء رجل من أقصى المدينة يسعى قال يا موسى إن الملأ يأتمرون بك ليقتلوك فاخرج إني لك من الناصحين,"And a man came from the farthest end of the city, running. He said, ""O Moses, indeed the eminent ones are conferring over you [intending] to kill you, so leave [the city]; indeed, I am to you of the sincere advisors."""
28,26,meccan,O_my_father,قالت إحداهما يا أبت استأجره ۖ إن خير من استأجرت القوي الأمين,"One of the women said, ""O my father, hire him. Indeed, the best one you can hire is the strong and the trustworthy."""
28,30,meccan,O_Moses,فلما أتاها نودي من شاطئ الواد الأيمن في البقعة المباركة من الشجرة أن يا موسى إني أنا الله رب العالمين,"But when he came to it, he was called from the right side of the valley in a blessed spot - from the tree, ""O Moses, indeed I am Allah, Lord of the worlds."""
28,31,meccan,O_Moses,وأن ألق عصاك ۖ فلما رآها تهتز كأنها جان ولى مدبرا ولم يعقب ۚ يا موسى أقبل ولا تخف ۖ إنك من الآمنين,"And [he was told], ""Throw down your staff."" But when he saw it writhing as if it was a snake, he turned in flight and did not return. [Allah said], ""O Moses, approach and fear not. Indeed, you are of the secure."
28,38,meccan,O_chiefs|O_Haman,وقال فرعون يا أيها الملأ ما علمت لكم من إله غيري فأوقد لي يا هامان على الطين فاجعل لي صرحا لعلي أطلع إلى إله موسى وإني لأظنه من الكاذبين,"And Pharaoh said, ""O eminent ones, I have not known you to have a god other than me. Then ignite for me, O Haman, [a fire] upon the clay and make for me a tower that I may look at the God of Moses. And indeed, I do think he is among the liars."""
28,79,meccan,O_would_that_LAMENT,فخرج على قومه في زينته ۖ قال الذين يريدون الحياة الدنيا يا ليت لنا مثل ما أوتي قارون إنه لذو حظ عظيم,"So he came out before his people in his adornment. Those who desired the worldly life said, ""Oh, would that we had like what was given to Qarun. Indeed, he is one of great fortune."""
29,36,meccan,O_my_people,وإلى مدين أخاهم شعيبا فقال يا قوم اعبدوا الله وارجوا اليوم الآخر ولا تعثوا في الأرض مفسدين,"And to Madyan [We sent] their brother Shu'ayb, and he said, ""O my people, worship Allah and expect the Last Day and do not commit abuse on the earth, spreading corruption."""
29,56,meccan,O_My_servants,يا عبادي الذين آمنوا إن أرضي واسعة فإياي فاعبدون,"O My servants who have believed, indeed My earth is spacious, so worship only Me."
31,13,meccan,O_my_son,وإذ قال لقمان لابنه وهو يعظه يا بني لا تشرك بالله ۖ إن الشرك لظلم عظيم,"And [mention, O Muhammad], when Luqman said to his son while he was instructing him, ""O my son, do not associate [anything] with Allah. Indeed, association [with him] is great injustice."""
31,16,meccan,O_my_son,يا بني إنها إن تك مثقال حبة من خردل فتكن في صخرة أو في السماوات أو في الأرض يأت بها الله ۚ إن الله لطيف خبير,"[And Luqman said], ""O my son, indeed if wrong should be the weight of a mustard seed and should be within a rock or [anywhere] in the heavens or in the earth, Allah will bring it forth. Indeed, Allah is Subtle and Acquainted."
31,17,meccan,O_my_son,يا بني أقم الصلاة وأمر بالمعروف وانه عن المنكر واصبر على ما أصابك ۖ إن ذلك من عزم الأمور,"O my son, establish prayer, enjoin what is right, forbid what is wrong, and be patient over what befalls you. Indeed, [all] that is of the matters [requiring] determination."
31,33,meccan,O_people,يا أيها الناس اتقوا ربكم واخشوا يوما لا يجزي والد عن ولده ولا مولود هو جاز عن والده شيئا ۚ إن وعد الله حق ۖ فلا تغرنكم الحياة الدنيا ولا يغرنكم بالله الغرور,"O mankind, fear your Lord and fear a Day when no father will avail his son, nor will a son avail his father at all. Indeed, the promise of Allah is truth, so let not the worldly life delude you and be not deceived about Allah by the Deceiver."
33,1,medinan,O_Prophet,يا أيها النبي اتق الله ولا تطع الكافرين والمنافقين ۗ إن الله كان عليما حكيما,"O Prophet, fear Allah and do not obey the disbelievers and the hypocrites. Indeed, Allah is ever Knowing and Wise."
33,9,medinan,O_believers,يا أيها الذين آمنوا اذكروا نعمة الله عليكم إذ جاءتكم جنود فأرسلنا عليهم ريحا وجنودا لم تروها ۚ وكان الله بما تعملون بصيرا,"O you who have believed, remember the favor of Allah upon you when armies came to [attack] you and We sent upon them a wind and armies [of angels] you did not see. And ever is Allah, of what you do, Seeing."
33,13,medinan,O_people_of_Yathrib,وإذ قالت طائفة منهم يا أهل يثرب لا مقام لكم فارجعوا ۚ ويستأذن فريق منهم النبي يقولون إن بيوتنا عورة وما هي بعورة ۖ إن يريدون إلا فرارا,"And when a faction of them said, ""O people of Yathrib, there is no stability for you [here], so return [home]."" And a party of them asked permission of the Prophet, saying, ""Indeed, our houses are unprotected,"" while they were not exposed. They did not intend except to flee."
33,28,medinan,O_Prophet,يا أيها النبي قل لأزواجك إن كنتن تردن الحياة الدنيا وزينتها فتعالين أمتعكن وأسرحكن سراحا جميلا,"O Prophet, say to your wives, ""If you should desire the worldly life and its adornment, then come, I will provide for you and give you a gracious release."
33,30,medinan,O_wives_of_Prophet,يا نساء النبي من يأت منكن بفاحشة مبينة يضاعف لها العذاب ضعفين ۚ وكان ذلك على الله يسيرا,"O wives of the Prophet, whoever of you should commit a clear immorality - for her the punishment would be doubled two fold, and ever is that, for Allah, easy."
33,32,medinan,O_wives_of_Prophet,يا نساء النبي لستن كأحد من النساء ۚ إن اتقيتن فلا تخضعن بالقول فيطمع الذي في قلبه مرض وقلن قولا معروفا,"O wives of the Prophet, you are not like anyone among women. If you fear Allah, then do not be soft in speech [to men], lest he in whose heart is disease should covet, but speak with appropriate speech."
33,41,medinan,O_believers,يا أيها الذين آمنوا اذكروا الله ذكرا كثيرا,"O you who have believed, remember Allah with much remembrance"
33,45,medinan,O_Prophet,يا أيها النبي إنا أرسلناك شاهدا ومبشرا ونذيرا,"O Prophet, indeed We have sent you as a witness and a bringer of good tidings and a warner."
33,49,medinan,O_believers,يا أيها الذين آمنوا إذا نكحتم المؤمنات ثم طلقتموهن من قبل أن تمسوهن فما لكم عليهن من عدة تعتدونها ۖ فمتعوهن وسرحوهن سراحا جميلا,"O You who have believed, when you marry believing women and then divorce them before you have touched them, then there is not for you any waiting period to count concerning them. So provide for them and give them a gracious release."
33,50,medinan,O_Prophet,يا أيها النبي إنا أحللنا لك أزواجك اللاتي آتيت أجورهن وما ملكت يمينك مما أفاء الله عليك وبنات عمك وبنات عماتك وبنات خالك وبنات خالاتك اللاتي هاجرن معك وامرأة مؤمنة إن وهبت نفسها للنبي إن أراد النبي أن يستنكحها خالصة لك من دون المؤمنين ۗ قد علمنا ما فرضنا عليهم في أزواجهم وما ملكت أيمانهم لكيلا يكون عليك حرج ۗ وكان الله غفورا رحيما,"O Prophet, indeed We have made lawful to you your wives to whom you have given their due compensation and those your right hand possesses from what Allah has returned to you [of captives] and the daughters of your paternal uncles and the daughters of your paternal aunts and the daughters of your maternal uncles and the daughters of your maternal aunts who emigrated with you and a believing woman if she gives herself to the Prophet [and] if the Prophet wishes to marry her, [this is] only for you, excluding the [other] believers. We certainly know what We have made obligatory upon them concerning their wives and those their right hands possess, [but this is for you] in order that there will be upon you no discomfort. And ever is Allah Forgiving and Merciful."
33,53,medinan,O_believers,يا أيها الذين آمنوا لا تدخلوا بيوت النبي إلا أن يؤذن لكم إلى طعام غير ناظرين إناه ولكن إذا دعيتم فادخلوا فإذا طعمتم فانتشروا ولا مستأنسين لحديث ۚ إن ذلكم كان يؤذي النبي فيستحيي منكم ۖ والله لا يستحيي من الحق ۚ وإذا سألتموهن متاعا فاسألوهن من وراء حجاب ۚ ذلكم أطهر لقلوبكم وقلوبهن ۚ وما كان لكم أن تؤذوا رسول الله ولا أن تنكحوا أزواجه من بعده أبدا ۚ إن ذلكم كان عند الله عظيما,"O you who have believed, do not enter the houses of the Prophet except when you are permitted for a meal, without awaiting its readiness. But when you are invited, then enter; and when you have eaten, disperse without seeking to remain for conversation. Indeed, that [behavior] was troubling the Prophet, and he is shy of [dismissing] you. But Allah is not shy of the truth. And when you ask [his wives] for something, ask them from behind a partition. That is purer for your hearts and their hearts. And it is not [conceivable or lawful] for you to harm the Messenger of Allah or to marry his wives after him, ever. Indeed, that would be in the sight of Allah an enormity."
33,56,medinan,O_believers,إن الله وملائكته يصلون على النبي ۚ يا أيها الذين آمنوا صلوا عليه وسلموا تسليما,"Indeed, Allah confers blessing upon the Prophet, and His angels [ask Him to do so]. O you who have believed, ask [Allah to confer] blessing upon him and ask [Allah to grant him] peace."
33,59,medinan,O_Prophet,يا أيها النبي قل لأزواجك وبناتك ونساء المؤمنين يدنين عليهن من جلابيبهن ۚ ذلك أدنى أن يعرفن فلا يؤذين ۗ وكان الله غفورا رحيما,"O Prophet, tell your wives and your daughters and the women of the believers to bring down over themselves [part] of their outer garments. That is more suitable that they will be known and not be abused. And ever is Allah Forgiving and Merciful."
33,66,medinan,O_would_that_LAMENT,يوم تقلب وجوههم في النار يقولون يا ليتنا أطعنا الله وأطعنا الرسولا,"The Day their faces will be turned about in the Fire, they will say, ""How we wish we had obeyed Allah and obeyed the Messenger."""
33,69,medinan,O_believers,يا أيها الذين آمنوا لا تكونوا كالذين آذوا موسى فبرأه الله مما قالوا ۚ وكان عند الله وجيها,"O you who have believed, be not like those who abused Moses; then Allah cleared him of what they said. And he, in the sight of Allah, was distinguished."
33,70,medinan,O_believers,يا أيها الذين آمنوا اتقوا الله وقولوا قولا سديدا,"O you who have believed, fear Allah and speak words of appropriate justice."
34,10,meccan,O_mountains,۞ ولقد آتينا داوود منا فضلا ۖ يا جبال أوبي معه والطير ۖ وألنا له الحديد,"And We certainly gave David from Us bounty. [We said], ""O mountains, repeat [Our] praises with him, and the birds [as well]."" And We made pliable for him iron,"
35,3,meccan,O_people,يا أيها الناس اذكروا نعمت الله عليكم ۚ هل من خالق غير الله يرزقكم من السماء والأرض ۚ لا إله إلا هو ۖ فأنى تؤفكون,"O mankind, remember the favor of Allah upon you. Is there any creator other than Allah who provides for you from the heaven and earth? There is no deity except Him, so how are you deluded?"
35,5,meccan,O_people,يا أيها الناس إن وعد الله حق ۖ فلا تغرنكم الحياة الدنيا ۖ ولا يغرنكم بالله الغرور,"O mankind, indeed the promise of Allah is truth, so let not the worldly life delude you and be not deceived about Allah by the Deceiver."
35,15,meccan,O_people,۞ يا أيها الناس أنتم الفقراء إلى الله ۖ والله هو الغني الحميد,"O mankind, you are those in need of Allah, while Allah is the Free of need, the Praiseworthy."
36,20,meccan,O_my_people,وجاء من أقصى المدينة رجل يسعى قال يا قوم اتبعوا المرسلين,"And there came from the farthest end of the city a man, running. He said, ""O my people, follow the messengers."
36,26,meccan,O_would_that_LAMENT,قيل ادخل الجنة ۖ قال يا ليت قومي يعلمون,"It was said, ""Enter Paradise."" He said, ""I wish my people could know"
36,30,meccan,O_regret_LAMENT,يا حسرة على العباد ۚ ما يأتيهم من رسول إلا كانوا به يستهزئون,How regretful for the servants. There did not come to them any messenger except that they used to ridicule him.
36,52,meccan,O_woe_LAMENT,قالوا يا ويلنا من بعثنا من مرقدنا ۜ ۗ هذا ما وعد الرحمن وصدق المرسلون,"They will say, ""O woe to us! Who has raised us up from our sleeping place?"" [The reply will be], ""This is what the Most Merciful had promised, and the messengers told the truth."""
36,60,meccan,O_children_of_Adam,۞ ألم أعهد إليكم يا بني آدم أن لا تعبدوا الشيطان ۖ إنه لكم عدو مبين,"Did I not enjoin upon you, O children of Adam, that you not worship Satan - [for] indeed, he is to you a clear enemy -"
37,20,meccan,O_woe_LAMENT,وقالوا يا ويلنا هذا يوم الدين,"They will say, ""O woe to us! This is the Day of Recompense."""
37,102,meccan,O_my_father|O_my_son,فلما بلغ معه السعي قال يا بني إني أرى في المنام أني أذبحك فانظر ماذا ترى ۚ قال يا أبت افعل ما تؤمر ۖ ستجدني إن شاء الله من الصابرين,"And when he reached with him [the age of] exertion, he said, ""O my son, indeed I have seen in a dream that I [must] sacrifice you, so see what you think."" He said, ""O my father, do as you are commanded. You will find me, if Allah wills, of the steadfast."""
37,104,meccan,O_Abraham,وناديناه أن يا إبراهيم,"We called to him, ""O Abraham,"
38,26,meccan,O_Solomon|O_David,يا داوود إنا جعلناك خليفة في الأرض فاحكم بين الناس بالحق ولا تتبع الهوى فيضلك عن سبيل الله ۚ إن الذين يضلون عن سبيل الله لهم عذاب شديد بما نسوا يوم الحساب,"[We said], ""O David, indeed We have made you a successor upon the earth, so judge between the people in truth and do not follow [your own] desire, as it will lead you astray from the way of Allah."" Indeed, those who go astray from the way of Allah will have a severe punishment for having forgotten the Day of Account."
38,75,meccan,O_Iblis,قال يا إبليس ما منعك أن تسجد لما خلقت بيدي ۖ أستكبرت أم كنت من العالين,"[Allah] said, ""O Iblees, what prevented you from prostrating to that which I created with My hands? Were you arrogant [then], or were you [already] among the haughty?"""
39,10,meccan,O_servants,قل يا عباد الذين آمنوا اتقوا ربكم ۚ للذين أحسنوا في هذه الدنيا حسنة ۗ وأرض الله واسعة ۗ إنما يوفى الصابرون أجرهم بغير حساب,"Say, ""O My servants who have believed, fear your Lord. For those who do good in this world is good, and the earth of Allah is spacious. Indeed, the patient will be given their reward without account."""
39,16,meccan,O_servants,لهم من فوقهم ظلل من النار ومن تحتهم ظلل ۚ ذلك يخوف الله به عباده ۚ يا عباد فاتقون,"They will have canopies of fire above them and below them, canopies. By that Allah threatens His servants. O My servants, then fear Me."
39,39,meccan,O_my_people,قل يا قوم اعملوا على مكانتكم إني عامل ۖ فسوف تعلمون,"Say, ""O my people, work according to your position, [for] indeed, I am working; and you are going to know"
39,53,meccan,O_My_servants,۞ قل يا عبادي الذين أسرفوا على أنفسهم لا تقنطوا من رحمة الله ۚ إن الله يغفر الذنوب جميعا ۚ إنه هو الغفور الرحيم,"Say, ""O My servants who have transgressed against themselves [by sinning], do not despair of the mercy of Allah. Indeed, Allah forgives all sins. Indeed, it is He who is the Forgiving, the Merciful."""
39,56,meccan,O_regret_LAMENT,أن تقول نفس يا حسرتا على ما فرطت في جنب الله وإن كنت لمن الساخرين,"Lest a soul should say, ""Oh [how great is] my regret over what I neglected in regard to Allah and that I was among the mockers."""
40,29,meccan,O_my_people,يا قوم لكم الملك اليوم ظاهرين في الأرض فمن ينصرنا من بأس الله إن جاءنا ۚ قال فرعون ما أريكم إلا ما أرى وما أهديكم إلا سبيل الرشاد,"O my people, sovereignty is yours today, [your being] dominant in the land. But who would protect us from the punishment of Allah if it came to us?"" Pharaoh said, ""I do not show you except what I see, and I do not guide you except to the way of right conduct."""
40,30,meccan,O_my_people,وقال الذي آمن يا قوم إني أخاف عليكم مثل يوم الأحزاب,"And he who believed said, ""O my people, indeed I fear for you [a fate] like the day of the companies -"
40,32,meccan,O_my_people,ويا قوم إني أخاف عليكم يوم التناد,"And O my people, indeed I fear for you the Day of Calling -"
40,36,meccan,O_Haman,وقال فرعون يا هامان ابن لي صرحا لعلي أبلغ الأسباب,"And Pharaoh said, ""O Haman, construct for me a tower that I might reach the ways -"
40,38,meccan,O_my_people,وقال الذي آمن يا قوم اتبعون أهدكم سبيل الرشاد,"And he who believed said, ""O my people, follow me, I will guide you to the way of right conduct."
40,39,meccan,O_my_people,يا قوم إنما هذه الحياة الدنيا متاع وإن الآخرة هي دار القرار,"O my people, this worldly life is only [temporary] enjoyment, and indeed, the Hereafter - that is the home of [permanent] settlement."
40,41,meccan,O_my_people,۞ ويا قوم ما لي أدعوكم إلى النجاة وتدعونني إلى النار,"And O my people, how is it that I invite you to salvation while you invite me to the Fire?"
43,38,meccan,O_would_that_LAMENT,حتى إذا جاءنا قال يا ليت بيني وبينك بعد المشرقين فبئس القرين,"Until, when he comes to Us [at Judgement], he says [to his companion], ""Oh, I wish there was between me and you the distance between the east and west - how wretched a companion."""
43,49,meccan,O_sorcerer,وقالوا يا أيه الساحر ادع لنا ربك بما عهد عندك إننا لمهتدون,"And they said [to Moses], ""O magician, invoke for us your Lord by what He has promised you. Indeed, we will be guided."""
43,51,meccan,O_my_people,ونادى فرعون في قومه قال يا قوم أليس لي ملك مصر وهذه الأنهار تجري من تحتي ۖ أفلا تبصرون,"And Pharaoh called out among his people; he said, ""O my people, does not the kingdom of Egypt belong to me, and these rivers flowing beneath me; then do you not see?"
43,68,meccan,O_servants,يا عباد لا خوف عليكم اليوم ولا أنتم تحزنون,"[To whom Allah will say], ""O My servants, no fear will there be concerning you this Day, nor will you grieve,"
43,77,meccan,O_Malik,ونادوا يا مالك ليقض علينا ربك ۖ قال إنكم ماكثون,"And they will call, ""O Malik, let your Lord put an end to us!"" He will say, ""Indeed, you will remain."""
43,88,meccan,O_my_Lord,وقيله يا رب إن هؤلاء قوم لا يؤمنون,"And [Allah acknowledges] his saying, ""O my Lord, indeed these are a people who do not believe."""
46,30,meccan,O_my_people,قالوا يا قومنا إنا سمعنا كتابا أنزل من بعد موسى مصدقا لما بين يديه يهدي إلى الحق وإلى طريق مستقيم,"They said, ""O our people, indeed we have heard a [recited] Book revealed after Moses confirming what was before it which guides to the truth and to a straight path."
46,31,meccan,O_my_people,يا قومنا أجيبوا داعي الله وآمنوا به يغفر لكم من ذنوبكم ويجركم من عذاب أليم,"O our people, respond to the Messenger of Allah and believe in him; Allah will forgive for you your sins and protect you from a painful punishment."
47,7,medinan,O_believers,يا أيها الذين آمنوا إن تنصروا الله ينصركم ويثبت أقدامكم,"O you who have believed, if you support Allah, He will support you and plant firmly your feet."
47,33,medinan,O_believers,۞ يا أيها الذين آمنوا أطيعوا الله وأطيعوا الرسول ولا تبطلوا أعمالكم,"O you who have believed, obey Allah and obey the Messenger and do not invalidate your deeds."
49,1,medinan,O_believers,يا أيها الذين آمنوا لا تقدموا بين يدي الله ورسوله ۖ واتقوا الله ۚ إن الله سميع عليم,"O you who have believed, do not put [yourselves] before Allah and His Messenger but fear Allah. Indeed, Allah is Hearing and Knowing."
49,2,medinan,O_believers,يا أيها الذين آمنوا لا ترفعوا أصواتكم فوق صوت النبي ولا تجهروا له بالقول كجهر بعضكم لبعض أن تحبط أعمالكم وأنتم لا تشعرون,"O you who have believed, do not raise your voices above the voice of the Prophet or be loud to him in speech like the loudness of some of you to others, lest your deeds become worthless while you perceive not."
49,6,medinan,O_believers,يا أيها الذين آمنوا إن جاءكم فاسق بنبإ فتبينوا أن تصيبوا قوما بجهالة فتصبحوا على ما فعلتم نادمين,"O you who have believed, if there comes to you a disobedient one with information, investigate, lest you harm a people out of ignorance and become, over what you have done, regretful."
49,11,medinan,O_believers,يا أيها الذين آمنوا لا يسخر قوم من قوم عسى أن يكونوا خيرا منهم ولا نساء من نساء عسى أن يكن خيرا منهن ۖ ولا تلمزوا أنفسكم ولا تنابزوا بالألقاب ۖ بئس الاسم الفسوق بعد الإيمان ۚ ومن لم يتب فأولئك هم الظالمون,"O you who have believed, let not a people ridicule [another] people; perhaps they may be better than them; nor let women ridicule [other] women; perhaps they may be better than them. And do not insult one another and do not call each other by [offensive] nicknames. Wretched is the name of disobedience after [one's] faith. And whoever does not repent - then it is those who are the wrongdoers."
49,12,medinan,O_believers,يا أيها الذين آمنوا اجتنبوا كثيرا من الظن إن بعض الظن إثم ۖ ولا تجسسوا ولا يغتب بعضكم بعضا ۚ أيحب أحدكم أن يأكل لحم أخيه ميتا فكرهتموه ۚ واتقوا الله ۚ إن الله تواب رحيم,"O you who have believed, avoid much [negative] assumption. Indeed, some assumption is sin. And do not spy or backbite each other. Would one of you like to eat the flesh of his brother when dead? You would detest it. And fear Allah; indeed, Allah is Accepting of repentance and Merciful."
49,13,medinan,O_people,يا أيها الناس إنا خلقناكم من ذكر وأنثى وجعلناكم شعوبا وقبائل لتعارفوا ۚ إن أكرمكم عند الله أتقاكم ۚ إن الله عليم خبير,"O mankind, indeed We have created you from male and female and made you peoples and tribes that you may know one another. Indeed, the most noble of you in the sight of Allah is the most righteous of you. Indeed, Allah is Knowing and Acquainted."
55,33,medinan,O_company,يا معشر الجن والإنس إن استطعتم أن تنفذوا من أقطار السماوات والأرض فانفذوا ۚ لا تنفذون إلا بسلطان,"O company of jinn and mankind, if you are able to pass beyond the regions of the heavens and the earth, then pass. You will not pass except by authority [from Allah]."
57,28,medinan,O_believers,يا أيها الذين آمنوا اتقوا الله وآمنوا برسوله يؤتكم كفلين من رحمته ويجعل لكم نورا تمشون به ويغفر لكم ۚ والله غفور رحيم,"O you who have believed, fear Allah and believe in His Messenger; He will [then] give you a double portion of His mercy and make for you a light by which you will walk and forgive you; and Allah is Forgiving and Merciful."
58,9,medinan,O_believers,يا أيها الذين آمنوا إذا تناجيتم فلا تتناجوا بالإثم والعدوان ومعصيت الرسول وتناجوا بالبر والتقوى ۖ واتقوا الله الذي إليه تحشرون,"O you who have believed, when you converse privately, do not converse about sin and aggression and disobedience to the Messenger but converse about righteousness and piety. And fear Allah, to whom you will be gathered."
58,11,medinan,O_believers,يا أيها الذين آمنوا إذا قيل لكم تفسحوا في المجالس فافسحوا يفسح الله لكم ۖ وإذا قيل انشزوا فانشزوا يرفع الله الذين آمنوا منكم والذين أوتوا العلم درجات ۚ والله بما تعملون خبير,"O you who have believed, when you are told, ""Space yourselves"" in assemblies, then make space; Allah will make space for you. And when you are told, ""Arise,"" then arise; Allah will raise those who have believed among you and those who were given knowledge, by degrees. And Allah is Acquainted with what you do."
58,12,medinan,O_believers,يا أيها الذين آمنوا إذا ناجيتم الرسول فقدموا بين يدي نجواكم صدقة ۚ ذلك خير لكم وأطهر ۚ فإن لم تجدوا فإن الله غفور رحيم,"O you who have believed, when you [wish to] privately consult the Messenger, present before your consultation a charity. That is better for you and purer. But if you find not [the means] - then indeed, Allah is Forgiving and Merciful."
59,2,medinan,O_people_of_vision,هو الذي أخرج الذين كفروا من أهل الكتاب من ديارهم لأول الحشر ۚ ما ظننتم أن يخرجوا ۖ وظنوا أنهم مانعتهم حصونهم من الله فأتاهم الله من حيث لم يحتسبوا ۖ وقذف في قلوبهم الرعب ۚ يخربون بيوتهم بأيديهم وأيدي المؤمنين فاعتبروا يا أولي الأبصار,"It is He who expelled the ones who disbelieved among the People of the Scripture from their homes at the first gathering. You did not think they would leave, and they thought that their fortresses would protect them from Allah; but [the decree of] Allah came upon them from where they had not expected, and He cast terror into their hearts [so] they destroyed their houses by their [own] hands and the hands of the believers. So take warning, O people of vision."
59,18,medinan,O_believers,يا أيها الذين آمنوا اتقوا الله ولتنظر نفس ما قدمت لغد ۖ واتقوا الله ۚ إن الله خبير بما تعملون,"O you who have believed, fear Allah. And let every soul look to what it has put forth for tomorrow - and fear Allah. Indeed, Allah is Acquainted with what you do."
60,1,medinan,O_believers,يا أيها الذين آمنوا لا تتخذوا عدوي وعدوكم أولياء تلقون إليهم بالمودة وقد كفروا بما جاءكم من الحق يخرجون الرسول وإياكم ۙ أن تؤمنوا بالله ربكم إن كنتم خرجتم جهادا في سبيلي وابتغاء مرضاتي ۚ تسرون إليهم بالمودة وأنا أعلم بما أخفيتم وما أعلنتم ۚ ومن يفعله منكم فقد ضل سواء السبيل,"O you who have believed, do not take My enemies and your enemies as allies, extending to them affection while they have disbelieved in what came to you of the truth, having driven out the Prophet and yourselves [only] because you believe in Allah, your Lord. If you have come out for jihad in My cause and seeking means to My approval, [take them not as friends]. You confide to them affection, but I am most knowing of what you have concealed and what you have declared. And whoever does it among you has certainly strayed from the soundness of the way."
60,10,medinan,O_believers,يا أيها الذين آمنوا إذا جاءكم المؤمنات مهاجرات فامتحنوهن ۖ الله أعلم بإيمانهن ۖ فإن علمتموهن مؤمنات فلا ترجعوهن إلى الكفار ۖ لا هن حل لهم ولا هم يحلون لهن ۖ وآتوهم ما أنفقوا ۚ ولا جناح عليكم أن تنكحوهن إذا آتيتموهن أجورهن ۚ ولا تمسكوا بعصم الكوافر واسألوا ما أنفقتم وليسألوا ما أنفقوا ۚ ذلكم حكم الله ۖ يحكم بينكم ۚ والله عليم حكيم,"O you who have believed, when the believing women come to you as emigrants, examine them. Allah is most knowing as to their faith. And if you know them to be believers, then do not return them to the disbelievers; they are not lawful [wives] for them, nor are they lawful [husbands] for them. But give the disbelievers what they have spent. And there is no blame upon you if you marry them when you have given them their due compensation. And hold not to marriage bonds with disbelieving women, but ask for what you have spent and let them ask for what they have spent. That is the judgement of Allah; He judges between you. And Allah is Knowing and Wise."
60,12,medinan,O_Prophet,يا أيها النبي إذا جاءك المؤمنات يبايعنك على أن لا يشركن بالله شيئا ولا يسرقن ولا يزنين ولا يقتلن أولادهن ولا يأتين ببهتان يفترينه بين أيديهن وأرجلهن ولا يعصينك في معروف ۙ فبايعهن واستغفر لهن الله ۖ إن الله غفور رحيم,"O Prophet, when the believing women come to you pledging to you that they will not associate anything with Allah, nor will they steal, nor will they commit unlawful sexual intercourse, nor will they kill their children, nor will they bring forth a slander they have invented between their arms and legs, nor will they disobey you in what is right - then accept their pledge and ask forgiveness for them of Allah. Indeed, Allah is Forgiving and Merciful."
60,13,medinan,O_believers,يا أيها الذين آمنوا لا تتولوا قوما غضب الله عليهم قد يئسوا من الآخرة كما يئس الكفار من أصحاب القبور,"O you who have believed, do not make allies of a people with whom Allah has become angry. They have despaired of [reward in] the Hereafter just as the disbelievers have despaired of [meeting] the inhabitants of the graves."
61,2,medinan,O_believers,يا أيها الذين آمنوا لم تقولون ما لا تفعلون,"O you who have believed, why do you say what you do not do?"
61,5,medinan,O_my_people,وإذ قال موسى لقومه يا قوم لم تؤذونني وقد تعلمون أني رسول الله إليكم ۖ فلما زاغوا أزاغ الله قلوبهم ۚ والله لا يهدي القوم الفاسقين,"And [mention, O Muhammad], when Moses said to his people, ""O my people, why do you harm me while you certainly know that I am the messenger of Allah to you?"" And when they deviated, Allah caused their hearts to deviate. And Allah does not guide the defiantly disobedient people."
61,6,medinan,O_children_of_Israel,وإذ قال عيسى ابن مريم يا بني إسرائيل إني رسول الله إليكم مصدقا لما بين يدي من التوراة ومبشرا برسول يأتي من بعدي اسمه أحمد ۖ فلما جاءهم بالبينات قالوا هذا سحر مبين,"And [mention] when Jesus, the son of Mary, said, ""O children of Israel, indeed I am the messenger of Allah to you confirming what came before me of the Torah and bringing good tidings of a messenger to come after me, whose name is Ahmad."" But when he came to them with clear evidences, they said, ""This is obvious magic."""
61,10,medinan,O_believers,يا أيها الذين آمنوا هل أدلكم على تجارة تنجيكم من عذاب أليم,"O you who have believed, shall I guide you to a transaction that will save you from a painful punishment?"
61,14,medinan,O_believers,يا أيها الذين آمنوا كونوا أنصار الله كما قال عيسى ابن مريم للحواريين من أنصاري إلى الله ۖ قال الحواريون نحن أنصار الله ۖ فآمنت طائفة من بني إسرائيل وكفرت طائفة ۖ فأيدنا الذين آمنوا على عدوهم فأصبحوا ظاهرين,"O you who have believed, be supporters of Allah, as when Jesus, the son of Mary, said to the disciples, ""Who are my supporters for Allah?"" The disciples said, ""We are supporters of Allah."" And a faction of the Children of Israel believed and a faction disbelieved. So We supported those who believed against their enemy, and they became dominant."
