surah,verse,surah_type,num_names,names_translit,names_arabic,last_word_divine,ends_with_pair
24,17,medinan,1,Allah,الله,0,0
24,18,medinan,1,Allah,الله,0,0
24,19,medinan,1,Allah,الله,0,0
24,20,medinan,1,Allah,الله,0,0
24,21,medinan,1,Allah,الله,0,0
24,22,medinan,1,Allah,الله,0,0
24,25,medinan,2,al-Haqq|Allah,الحق|الله,0,0
24,28,medinan,1,Allah,الله,0,0
24,29,medinan,1,Allah,الله,0,0
24,30,medinan,1,Allah,الله,0,0
24,31,medinan,1,Allah,الله,0,0
24,32,medinan,1,Allah,الله,0,0
24,33,medinan,1,Allah,الله,0,0
24,35,medinan,1,Allah,الله,0,0
24,36,medinan,1,Allah,الله,0,0
24,37,medinan,1,Allah,الله,0,0
24,38,medinan,1,Allah,الله,0,0
24,39,medinan,1,Allah,الله,0,0
24,40,medinan,1,Allah,الله,0,0
24,41,medinan,1,Allah,الله,0,0
24,42,medinan,1,Allah,الله,0,0
24,43,medinan,1,Allah,الله,0,0
24,44,medinan,1,Allah,الله,0,0
24,45,medinan,1,Allah,الله,0,0
24,46,medinan,1,Allah,الله,0,0
24,47,medinan,1,Allah,الله,0,0
24,48,medinan,1,Allah,الله,0,0
24,50,medinan,1,Allah,الله,0,0
24,51,medinan,1,Allah,الله,0,0
24,52,medinan,1,Allah,الله,0,0
24,53,medinan,1,Allah,الله,0,0
24,54,medinan,1,Allah,الله,0,0
24,55,medinan,1,Allah,الله,0,0
24,58,medinan,1,Allah,الله,0,0
24,59,medinan,1,Allah,الله,0,0
24,60,medinan,1,Allah,الله,0,0
24,61,medinan,1,Allah,الله,0,0
24,62,medinan,1,Allah,الله,0,0
24,63,medinan,1,Allah,الله,0,0
24,64,medinan,1,Allah,الله,0,0
25,17,meccan,1,Allah,الله,0,0
25,26,meccan,1,al-Rahman,الرحمن,0,0
25,41,meccan,1,Allah,الله,0,0
25,55,meccan,1,Allah,الله,0,0
25,58,meccan,1,al-Hayy,الحي,0,0
25,59,meccan,1,al-Rahman,الرحمن,0,0
25,60,meccan,1,al-Rahman,الرحمن,0,0
25,63,meccan,1,al-Rahman,الرحمن,0,0
25,68,meccan,2,al-Haqq|Allah,الحق|الله,0,0
25,70,meccan,1,Allah,الله,0,0
25,71,meccan,1,Allah,الله,0,0
26,5,meccan,1,al-Rahman,الرحمن,0,0
26,9,meccan,2,al-Rahim|al-Aziz,الرحيم|العزيز,1,1
26,68,meccan,2,al-Rahim|al-Aziz,الرحيم|العزيز,1,1
26,89,meccan,1,Allah,الله,0,0
26,93,meccan,1,Allah,الله,0,0
26,97,meccan,1,Allah,الله,0,0
26,104,meccan,2,al-Rahim|al-Aziz,الرحيم|العزيز,1,1
26,108,meccan,1,Allah,الله,0,0
26,110,meccan,1,Allah,الله,0,0
26,122,meccan,2,al-Rahim|al-Aziz,الرحيم|العزيز,1,1
26,126,meccan,1,Allah,الله,0,0
26,131,meccan,1,Allah,الله,0,0
26,140,meccan,2,al-Rahim|al-Aziz,الرحيم|العزيز,1,1
26,144,meccan,1,Allah,الله,0,0
26,150,meccan,1,Allah,الله,0,0
26,159,meccan,2,al-Rahim|al-Aziz,الرحيم|العزيز,1,1
26,163,meccan,1,Allah,الله,0,0
26,175,meccan,2,al-Rahim|al-Aziz,الرحيم|العزيز,1,1
26,179,meccan,1,Allah,الله,0,0
26,191,meccan,2,al-Rahim|al-Aziz,الرحيم|العزيز,1,1
26,213,meccan,1,Allah,الله,0,0
26,217,meccan,2,al-Rahim|al-Aziz,الرحيم|العزيز,1,1
26,220,meccan,2,al-Sami|al-'Alim,السميع|العليم,1,1
26,227,meccan,1,Allah,الله,0,0
27,8,meccan,1,Allah,الله,0,0
27,9,meccan,3,al-Hakim|al-Aziz|Allah,الحكيم|العزيز|الله,1,1
27,15,meccan,1,Allah,الله,0,0
27,24,meccan,1,Allah,الله,0,0
27,25,meccan,1,Allah,الله,0,0
27,26,meccan,2,al-'Azim|Allah,العظيم|الله,1,0
27,30,meccan,3,al-Rahman|al-Rahim|Allah,الرحمن|الرحيم|الله,1,1
27,36,meccan,1,Allah,الله,0,0
27,43,meccan,1,Allah,الله,0,0
27,44,meccan,1,Allah,الله,0,0
27,45,meccan,1,Allah,الله,0,0
27,46,meccan,1,Allah,الله,0,0
27,47,meccan,1,Allah,الله,0,0
27,49,meccan,1,Allah,الله,0,0
27,59,meccan,1,Allah,الله,0,0
27,60,meccan,1,Allah,الله,0,0
27,61,meccan,1,Allah,الله,0,0
27,62,meccan,1,Allah,الله,0,0
27,63,meccan,2,al-Barr|Allah,البر|الله,0,0
27,64,meccan,1,Allah,الله,0,0
27,65,meccan,1,Allah,الله,0,0
27,78,meccan,2,al-Aziz|al-'Alim,العزيز|العليم,1,1
27,79,meccan,2,al-Haqq|Allah,الحق|الله,0,0
27,87,meccan,1,Allah,الله,0,0
27,88,meccan,1,Allah,الله,0,0
27,93,meccan,1,Allah,الله,0,0
28,13,meccan,1,Allah,الله,0,0
28,16,meccan,2,al-Rahim|al-Ghafur,الرحيم|الغفور,1,1
28,26,meccan,1,al-Qawiyy,القوي,0,0
28,27,meccan,1,Allah,الله,0,0
28,28,meccan,1,Allah,الله,0,0
28,30,meccan,1,Allah,الله,0,0
28,49,meccan,1,Allah,الله,0,0
28,50,meccan,1,Allah,الله,0,0
28,56,meccan,1,Allah,الله,0,0
28,60,meccan,1,Allah,الله,0,0
28,68,meccan,1,Allah,الله,0,0
28,70,meccan,1,Allah,الله,0,0
28,71,meccan,1,Allah,الله,0,0
28,72,meccan,1,Allah,الله,0,0
28,75,meccan,2,al-Haqq|Allah,الحق|الله,0,0
28,76,meccan,1,Allah,الله,0,0
28,77,meccan,1,Allah,الله,0,0
28,78,meccan,1,Allah,الله,0,0
28,80,meccan,1,Allah,الله,0,0
28,81,meccan,1,Allah,الله,0,0
28,82,meccan,1,Allah,الله,0,0
28,87,meccan,1,Allah,الله,0,0
28,88,meccan,1,Allah,الله,0,0
29,3,meccan,1,Allah,الله,0,0
29,5,meccan,3,al-Sami|al-'Alim|Allah,السميع|العليم|الله,1,1
29,6,meccan,1,Allah,الله,0,0
29,10,meccan,1,Allah,الله,0,0
29,11,meccan,1,Allah,الله,0,0
29,16,meccan,1,Allah,الله,0,0
29,17,meccan,1,Allah,الله,0,0
29,19,meccan,1,Allah,الله,0,0
29,20,meccan,1,Allah,الله,0,0
29,22,meccan,1,Allah,الله,0,0
29,23,meccan,1,Allah,الله,0,0
29,24,meccan,1,Allah,الله,0,0
29,25,meccan,1,Allah,الله,0,0
29,26,meccan,2,al-Hakim|al-Aziz,الحكيم|العزيز,1,1
29,29,meccan,1,Allah,الله,0,0
29,36,meccan,2,al-Akhir|Allah,الآخر|الله,0,0
29,40,meccan,1,Allah,الله,0,0
29,41,meccan,1,Allah,الله,0,0
29,42,meccan,3,al-Hakim|al-Aziz|Allah,الحكيم|العزيز|الله,1,1
29,44,meccan,2,al-Haqq|Allah,الحق|الله,0,0
29,45,meccan,1,Allah,الله,0,0
29,50,meccan,1,Allah,الله,0,0
29,52,meccan,1,Allah,الله,0,0
29,60,meccan,3,al-Sami|al-'Alim|Allah,السميع|العليم|الله,1,1
29,61,meccan,1,Allah,الله,0,0
29,62,meccan,1,Allah,الله,0,0
29,63,meccan,1,Allah,الله,0,0
29,65,meccan,2,al-Barr|Allah,البر|الله,0,0
29,67,meccan,1,Allah,الله,0,0
29,68,meccan,2,al-Haqq|Allah,الحق|الله,0,0
29,69,meccan,1,Allah,الله,0,0
30,4,meccan,1,Allah,الله,0,0
30,5,meccan,3,al-Rahim|al-Aziz|Allah,الرحيم|العزيز|الله,1,1
30,6,meccan,1,Allah,الله,0,0
30,8,meccan,2,al-Haqq|Allah,الحق|الله,0,0
30,9,meccan,1,Allah,الله,0,0
30,10,meccan,1,Allah,الله,0,0
30,11,meccan,1,Allah,الله,0,0
30,17,meccan,1,Allah,الله,0,0
30,19,meccan,1,al-Hayy,الحي,0,0
30,27,meccan,2,al-Hakim|al-Aziz,الحكيم|العزيز,1,1
30,29,meccan,1,Allah,الله,0,0
30,30,meccan,1,Allah,الله,0,0
30,37,meccan,1,Allah,الله,0,0
30,38,meccan,1,Allah,الله,0,0
30,39,meccan,1,Allah,الله,0,0
30,40,meccan,1,Allah,الله,0,0
30,41,meccan,1,al-Barr,البر,0,0
30,43,meccan,1,Allah,الله,0,0
30,48,meccan,1,Allah,الله,0,0
30,50,meccan,1,Allah,الله,0,0
30,54,meccan,2,al-'Alim|Allah,العليم|الله,0,0
30,56,meccan,1,Allah,الله,0,0
30,59,meccan,1,Allah,الله,0,0
30,60,meccan,1,Allah,الله,0,0
31,2,meccan,1,al-Hakim,الحكيم,1,0
31,6,meccan,1,Allah,الله,0,0
31,9,meccan,3,al-Hakim|al-Aziz|Allah,الحكيم|العزيز|الله,1,1
31,11,meccan,1,Allah,الله,0,0
31,12,meccan,1,Allah,الله,0,0
31,13,meccan,1,Allah,الله,0,0
31,16,meccan,1,Allah,الله,0,0
31,18,meccan,1,Allah,الله,0,0
31,20,meccan,1,Allah,الله,0,0
31,21,meccan,1,Allah,الله,0,0
31,22,meccan,1,Allah,الله,0,0
31,23,meccan,1,Allah,الله,0,0
31,25,meccan,1,Allah,الله,0,0
31,26,meccan,3,al-Hamid|al-Ghani|Allah,الحميد|الغني|الله,1,1
31,27,meccan,1,Allah,الله,0,0
31,28,meccan,1,Allah,الله,0,0
31,29,meccan,1,Allah,الله,0,0
31,30,meccan,4,al-Haqq|al-'Aliyy|al-Kabir|Allah,الحق|العلي|الكبير|الله,1,1
31,31,meccan,1,Allah,الله,0,0
31,32,meccan,2,al-Barr|Allah,البر|الله,0,0
31,33,meccan,1,Allah,الله,0,0
31,34,meccan,1,Allah,الله,0,0
32,4,meccan,1,Allah,الله,0,0
32,6,meccan,2,al-Rahim|al-Aziz,الرحيم|العزيز,1,1
33,1,medinan,1,Allah,الله,0,0
33,2,medinan,1,Allah,الله,0,0
33,3,medinan,1,Allah,الله,0,0
33,4,medinan,2,al-Haqq|Allah,الحق|الله,0,0
33,5,medinan,1,Allah,الله,0,0
33,6,medinan,1,Allah,الله,0,0
33,9,medinan,1,Allah,الله,0,0
33,10,medinan,1,Allah,الله,0,0
33,12,medinan,1,Allah,الله,0,0
33,15,medinan,1,Allah,الله,0,0
33,17,medinan,1,Allah,الله,0,0
33,18,medinan,1,Allah,الله,0,0
33,19,medinan,1,Allah,الله,0,0
33,21,medinan,2,al-Akhir|Allah,الآخر|الله,0,0
33,22,medinan,1,Allah,الله,0,0
33,23,medinan,1,Allah,الله,0,0
33,24,medinan,1,Allah,الله,0,0
33,25,medinan,1,Allah,الله,0,0
33,27,medinan,1,Allah,الله,0,0
33,29,medinan,1,Allah,الله,0,0
33,30,medinan,1,Allah,الله,0,0
33,31,medinan,1,Allah,الله,0,0
33,33,medinan,1,Allah,الله,0,0
33,34,medinan,1,Allah,الله,0,0
33,35,medinan,1,Allah,الله,0,0
33,36,medinan,1,Allah,الله,0,0
33,37,medinan,1,Allah,الله,0,0
33,38,medinan,1,Allah,الله,0,0
33,39,medinan,1,Allah,الله,0,0
33,40,medinan,1,Allah,الله,0,0
33,41,medinan,1,Allah,الله,0,0
33,43,medinan,1,al-Nur,النور,0,0
33,46,medinan,1,Allah,الله,0,0
33,47,medinan,1,Allah,الله,0,0
33,48,medinan,1,Allah,الله,0,0
33,50,medinan,1,Allah,الله,0,0
33,51,medinan,1,Allah,الله,0,0
33,52,medinan,1,Allah,الله,0,0
33,53,medinan,2,al-Haqq|Allah,الحق|الله,0,0
33,54,medinan,1,Allah,الله,0,0
33,55,medinan,1,Allah,الله,0,0
33,56,medinan,1,Allah,الله,0,0
33,57,medinan,1,Allah,الله,0,0
33,59,medinan,1,Allah,الله,0,0
33,62,medinan,1,Allah,الله,0,0
33,63,medinan,1,Allah,الله,0,0
33,64,medinan,1,Allah,الله,0,0
33,66,medinan,1,Allah,الله,0,0
33,69,medinan,1,Allah,الله,0,0
33,70,medinan,1,Allah,الله,0,0
33,71,medinan,1,Allah,الله,0,0
33,73,medinan,1,Allah,الله,0,0
34,1,meccan,3,al-Hakim|al-Khabir|Allah,الحكيم|الخبير|الله,1,1
34,2,meccan,2,al-Rahim|al-Ghafur,الرحيم|الغفور,1,1
34,6,meccan,2,al-Hamid|al-Aziz,الحميد|العزيز,1,1
34,8,meccan,1,Allah,الله,0,0
34,13,meccan,1,al-Shakur,الشكور,1,0
34,22,meccan,1,Allah,الله,0,0
34,23,meccan,2,al-'Aliyy|al-Kabir,العلي|الكبير,1,1
34,24,meccan,1,Allah,الله,0,0
34,26,meccan,2,al-'Alim|al-Fattah,العليم|الفتاح,1,1
34,27,meccan,3,al-Hakim|al-Aziz|Allah,الحكيم|العزيز|الله,1,1
34,33,meccan,1,Allah,الله,0,0
34,46,meccan,1,Allah,الله,0,0
34,47,meccan,1,Allah,الله,0,0
35,1,meccan,1,Allah,الله,0,0
35,2,meccan,3,al-Hakim|al-Aziz|Allah,الحكيم|العزيز|الله,1,1
35,3,meccan,1,Allah,الله,0,0
35,4,meccan,1,Allah,الله,0,0
35,5,meccan,1,Allah,الله,0,0
35,8,meccan,1,Allah,الله,0,0
35,9,meccan,1,Allah,الله,0,0
35,10,meccan,1,Allah,الله,0,0
35,11,meccan,1,Allah,الله,0,0
35,13,meccan,1,Allah,الله,0,0
35,15,meccan,3,al-Hamid|al-Ghani|Allah,الحميد|الغني|الله,1,1
35,17,meccan,1,Allah,الله,0,0
35,18,meccan,1,Allah,الله,0,0
35,19,meccan,1,al-Basir,البصير,1,0
35,20,meccan,1,al-Nur,النور,1,0
35,22,meccan,1,Allah,الله,0,0
35,27,meccan,1,Allah,الله,0,0
35,28,meccan,1,Allah,الله,0,0
35,29,meccan,1,Allah,الله,0,0
35,31,meccan,2,al-Haqq|Allah,الحق|الله,0,0
35,32,meccan,2,al-Kabir|Allah,الكبير|الله,1,0
35,34,meccan,1,Allah,الله,0,0
35,38,meccan,1,Allah,الله,0,0
35,40,meccan,1,Allah,الله,0,0
35,41,meccan,1,Allah,الله,0,0
35,42,meccan,1,Allah,الله,0,0
35,43,meccan,1,Allah,الله,0,0
35,44,meccan,1,Allah,الله,0,0
35,45,meccan,1,Allah,الله,0,0
36,2,meccan,1,al-Hakim,الحكيم,1,0
36,5,meccan,2,al-Rahim|al-Aziz,الرحيم|العزيز,1,1
36,11,meccan,1,al-Rahman,الرحمن,0,0
36,15,meccan,1,al-Rahman,الرحمن,0,0
36,23,meccan,1,al-Rahman,الرحمن,0,0
36,38,meccan,2,al-Aziz|al-'Alim,العزيز|العليم,1,1
36,47,meccan,1,Allah,الله,0,0
36,52,meccan,1,al-Rahman,الرحمن,0,0
36,74,meccan,1,Allah,الله,0,0
36,81,meccan,1,al-'Alim,العليم,1,0
37,23,meccan,1,Allah,الله,0,0
37,35,meccan,1,Allah,الله,0,0
37,40,meccan,1,Allah,الله,0,0
37,56,meccan,1,Allah,الله,0,0
37,74,meccan,1,Allah,الله,0,0
37,76,meccan,1,al-'Azim,العظيم,1,0
37,86,meccan,1,Allah,الله,0,0
37,96,meccan,1,Allah,الله,0,0
37,102,meccan,1,Allah,الله,0,0
37,126,meccan,1,Allah,الله,0,0
37,128,meccan,1,Allah,الله,0,0
37,152,meccan,1,Allah,الله,0,0
37,159,meccan,1,Allah,الله,0,0
37,160,meccan,1,Allah,الله,0,0
37,169,meccan,1,Allah,الله,0,0
37,182,meccan,1,Allah,الله,0,0
38,9,meccan,2,al-Aziz|al-Wahhab,العزيز|الوهاب,1,1
38,26,meccan,2,al-Haqq|Allah,الحق|الله,0,0
38,35,meccan,1,al-Wahhab,الوهاب,1,0
38,65,meccan,3,al-Qahhar|Allah|al-Wahid,القهار|الله|الواحد,1,1
38,66,meccan,2,al-Aziz|al-Ghaffar,العزيز|الغفار,1,1
39,1,meccan,3,al-Hakim|al-Aziz|Allah,الحكيم|العزيز|الله,1,1
39,2,meccan,2,al-Haqq|Allah,الحق|الله,0,0
39,3,meccan,1,Allah,الله,0,0
39,4,meccan,3,al-Qahhar|Allah|al-Wahid,القهار|الله|الواحد,1,1
39,5,meccan,2,al-Aziz|al-Ghaffar,العزيز|الغفار,1,1
39,6,meccan,1,Allah,الله,0,0
39,7,meccan,1,Allah,الله,0,0
39,8,meccan,1,Allah,الله,0,0
39,10,meccan,1,Allah,الله,0,0
39,11,meccan,1,Allah,الله,0,0
39,14,meccan,1,Allah,الله,0,0
39,16,meccan,1,Allah,الله,0,0
39,17,meccan,1,Allah,الله,0,0
39,18,meccan,1,Allah,الله,0,0
39,20,meccan,1,Allah,الله,0,0
39,21,meccan,1,Allah,الله,0,0
39,22,meccan,1,Allah,الله,0,0
39,23,meccan,1,Allah,الله,0,0
39,26,meccan,1,Allah,الله,0,0
39,29,meccan,1,Allah,الله,0,0
39,32,meccan,1,Allah,الله,0,0
39,35,meccan,1,Allah,الله,0,0
39,36,meccan,1,Allah,الله,0,0
39,37,meccan,1,Allah,الله,0,0
39,38,meccan,1,Allah,الله,0,0
39,42,meccan,1,Allah,الله,0,0
39,43,meccan,1,Allah,الله,0,0
39,44,meccan,1,Allah,الله,0,0
39,45,meccan,1,Allah,الله,0,0
39,47,meccan,1,Allah,الله,0,0
39,52,meccan,1,Allah,الله,0,0
39,53,meccan,3,al-Rahim|al-Ghafur|Allah,الرحيم|الغفور|الله,1,1
39,56,meccan,1,Allah,الله,0,0
39,57,meccan,1,Allah,الله,0,0
39,60,meccan,1,Allah,الله,0,0
39,61,meccan,1,Allah,الله,0,0
39,62,meccan,1,Allah,الله,0,0
39,63,meccan,1,Allah,الله,0,0
39,64,meccan,1,Allah,الله,0,0
39,66,meccan,1,Allah,الله,0,0
39,67,meccan,1,Allah,الله,0,0
39,68,meccan,1,Allah,الله,0,0
39,74,meccan,1,Allah,الله,0,0
39,75,meccan,2,al-Haqq|Allah,الحق|الله,0,0
40,2,meccan,3,al-Aziz|al-'Alim|Allah,العزيز|العليم|الله,1,1
40,4,meccan,1,Allah,الله,0,0
40,8,meccan,2,al-Hakim|al-Aziz,الحكيم|العزيز,1,1
40,9,meccan,1,al-'Azim,العظيم,1,0
40,10,meccan,1,Allah,الله,0,0
40,12,meccan,3,al-'Aliyy|al-Kabir|Allah,العلي|الكبير|الله,1,1
40,14,meccan,1,Allah,الله,0,0
40,16,meccan,3,al-Qahhar|Allah|al-Wahid,القهار|الله|الواحد,1,1
40,17,meccan,1,Allah,الله,0,0
40,20,meccan,4,al-Basir|al-Haqq|al-Sami|Allah,البصير|الحق|السميع|الله,1,1
40,21,meccan,1,Allah,الله,0,0
40,22,meccan,1,Allah,الله,0,0
40,28,meccan,1,Allah,الله,0,0
40,29,meccan,1,Allah,الله,0,0
40,31,meccan,1,Allah,الله,0,0
40,33,meccan,1,Allah,الله,0,0
40,34,meccan,1,Allah,الله,0,0
40,35,meccan,1,Allah,الله,0,0
40,42,meccan,3,al-Aziz|al-Ghaffar|Allah,العزيز|الغفار|الله,1,1
40,43,meccan,1,Allah,الله,0,0
40,44,meccan,1,Allah,الله,0,0
40,45,meccan,1,Allah,الله,0,0
40,48,meccan,1,Allah,الله,0,0
40,55,meccan,1,Allah,الله,0,0
40,56,meccan,3,al-Basir|al-Sami|Allah,البصير|السميع|الله,1,1
40,58,meccan,1,al-Basir,البصير,0,0
40,61,meccan,1,Allah,الله,0,0
40,62,meccan,1,Allah,الله,0,0
40,63,meccan,1,Allah,الله,0,0
40,64,meccan,1,Allah,الله,0,0
40,65,meccan,2,al-Hayy|Allah,الحي|الله,0,0
40,66,meccan,1,Allah,الله,0,0
40,69,meccan,1,Allah,الله,0,0
40,74,meccan,1,Allah,الله,0,0
40,77,meccan,1,Allah,الله,0,0
40,78,meccan,2,al-Haqq|Allah,الحق|الله,0,0
40,79,meccan,1,Allah,الله,0,0
40,81,meccan,1,Allah,الله,0,0
40,84,meccan,1,Allah,الله,0,0
40,85,meccan,1,Allah,الله,0,0
41,2,meccan,2,al-Rahman|al-Rahim,الرحمن|الرحيم,1,1
41,12,meccan,2,al-Aziz|al-'Alim,العزيز|العليم,1,1
41,14,meccan,1,Allah,الله,0,0
41,15,meccan,2,al-Haqq|Allah,الحق|الله,0,0
41,19,meccan,1,Allah,الله,0,0
41,21,meccan,1,Allah,الله,0,0
41,22,meccan,1,Allah,الله,0,0
41,28,meccan,1,Allah,الله,0,0
41,30,meccan,1,Allah,الله,0,0
41,33,meccan,1,Allah,الله,0,0
41,36,meccan,3,al-Sami|al-'Alim|Allah,السميع|العليم|الله,1,1
41,37,meccan,1,Allah,الله,0,0
41,52,meccan,1,Allah,الله,0,0
42,3,meccan,3,al-Hakim|al-Aziz|Allah,الحكيم|العزيز|الله,1,1
42,4,meccan,2,al-'Azim|al-'Aliyy,العظيم|العلي,1,1
42,5,meccan,3,al-Rahim|al-Ghafur|Allah,الرحيم|الغفور|الله,1,1
42,6,meccan,1,Allah,الله,0,0
42,8,meccan,1,Allah,الله,0,0
42,9,meccan,2,Allah|al-Waliyy,الله|الولي,0,0
42,10,meccan,1,Allah,الله,0,0
42,11,meccan,2,al-Basir|al-Sami,البصير|السميع,1,1
42,13,meccan,1,Allah,الله,0,0
42,15,meccan,1,Allah,الله,0,0
42,16,meccan,1,Allah,الله,0,0
42,17,meccan,2,al-Haqq|Allah,الحق|الله,0,0
42,19,meccan,3,al-Aziz|al-Qawiyy|Allah,العزيز|القوي|الله,1,1
42,21,meccan,1,Allah,الله,0,0
42,22,meccan,1,al-Kabir,الكبير,1,0
42,23,meccan,1,Allah,الله,0,0
42,24,meccan,2,al-Haqq|Allah,الحق|الله,0,0
42,27,meccan,1,Allah,الله,0,0
42,28,meccan,2,al-Hamid|al-Waliyy,الحميد|الولي,1,1
42,31,meccan,1,Allah,الله,0,0
42,36,meccan,1,Allah,الله,0,0
42,40,meccan,1,Allah,الله,0,0
42,44,meccan,1,Allah,الله,0,0
42,46,meccan,1,Allah,الله,0,0
42,47,meccan,1,Allah,الله,0,0
42,49,meccan,1,Allah,الله,0,0
42,51,meccan,1,Allah,الله,0,0
42,53,meccan,1,Allah,الله,0,0
43,9,meccan,2,al-Aziz|al-'Alim,العزيز|العليم,1,1
43,17,meccan,1,al-Rahman,الرحمن,0,0
43,19,meccan,1,al-Rahman,الرحمن,0,0
43,20,meccan,1,al-Rahman,الرحمن,0,0
43,33,meccan,1,al-Rahman,الرحمن,0,0
43,36,meccan,1,al-Rahman,الرحمن,0,0
43,45,meccan,1,al-Rahman,الرحمن,0,0
43,63,meccan,1,Allah,الله,0,0
43,64,meccan,1,Allah,الله,0,0
43,81,meccan,1,al-Rahman,الرحمن,0,0
43,84,meccan,2,al-Hakim|al-'Alim,الحكيم|العليم,1,1
43,87,meccan,1,Allah,الله,0,0
44,6,meccan,2,al-Sami|al-'Alim,السميع|العليم,1,1
44,18,meccan,1,Allah,الله,0,0
44,19,meccan,1,Allah,الله,0,0
44,42,meccan,3,al-Rahim|al-Aziz|Allah,الرحيم|العزيز|الله,1,1
44,49,meccan,1,al-Aziz,العزيز,0,0
45,2,meccan,3,al-Hakim|al-Aziz|Allah,الحكيم|العزيز|الله,1,1
45,5,meccan,1,Allah,الله,0,0
45,6,meccan,2,al-Haqq|Allah,الحق|الله,0,0
45,8,meccan,1,Allah,الله,0,0
45,10,meccan,1,Allah,الله,0,0
45,12,meccan,1,Allah,الله,0,0
45,14,meccan,1,Allah,الله,0,0
45,19,meccan,1,Allah,الله,0,0
45,22,meccan,2,al-Haqq|Allah,الحق|الله,0,0
45,23,meccan,1,Allah,الله,0,0
45,26,meccan,1,Allah,الله,0,0
45,27,meccan,1,Allah,الله,0,0
45,32,meccan,1,Allah,الله,0,0
45,35,meccan,1,Allah,الله,0,0
45,36,meccan,1,Allah,الله,0,0
45,37,meccan,2,al-Hakim|al-Aziz,الحكيم|العزيز,1,1
46,2,meccan,3,al-Hakim|al-Aziz|Allah,الحكيم|العزيز|الله,1,1
46,4,meccan,1,Allah,الله,0,0
46,5,meccan,1,Allah,الله,0,0
46,8,meccan,3,al-Rahim|al-Ghafur|Allah,الرحيم|الغفور|الله,1,1
46,10,meccan,1,Allah,الله,0,0
46,13,meccan,1,Allah,الله,0,0
46,17,meccan,1,Allah,الله,0,0
46,21,meccan,1,Allah,الله,0,0
46,23,meccan,1,Allah,الله,0,0
46,26,meccan,1,Allah,الله,0,0
46,28,meccan,1,Allah,الله,0,0
46,31,meccan,1,Allah,الله,0,0
46,32,meccan,1,Allah,الله,0,0
46,33,meccan,1,Allah,الله,0,0
47,1,medinan,1,Allah,الله,0,0
47,3,medinan,2,al-Haqq|Allah,الحق|الله,0,0
47,4,medinan,1,Allah,الله,0,0
47,7,medinan,1,Allah,الله,0,0
47,9,medinan,1,Allah,الله,0,0
47,10,medinan,1,Allah,الله,0,0
47,11,medinan,1,Allah,الله,0,0
47,12,medinan,1,Allah,الله,0,0
47,16,medinan,1,Allah,الله,0,0
47,19,medinan,1,Allah,الله,0,0
47,21,medinan,1,Allah,الله,0,0
47,23,medinan,1,Allah,الله,0,0
47,26,medinan,1,Allah,الله,0,0
47,28,medinan,1,Allah,الله,0,0
47,29,medinan,1,Allah,الله,0,0
47,30,medinan,1,Allah,الله,0,0
47,32,medinan,1,Allah,الله,0,0
47,33,medinan,1,Allah,الله,0,0
47,34,medinan,1,Allah,الله,0,0
47,35,medinan,1,Allah,الله,0,0
47,38,medinan,2,al-Ghani|Allah,الغني|الله,0,0
48,2,medinan,1,Allah,الله,0,0
48,3,medinan,1,Allah,الله,0,0
48,4,medinan,1,Allah,الله,0,0
48,5,medinan,1,Allah,الله,0,0
48,6,medinan,1,Allah,الله,0,0
48,7,medinan,1,Allah,الله,0,0
48,9,medinan,1,Allah,الله,0,0
48,10,medinan,1,Allah,الله,0,0
48,11,medinan,1,Allah,الله,0,0
48,13,medinan,1,Allah,الله,0,0
48,14,medinan,1,Allah,الله,0,0
48,15,medinan,1,Allah,الله,0,0
48,16,medinan,1,Allah,الله,0,0
48,17,medinan,1,Allah,الله,0,0
48,18,medinan,1,Allah,الله,0,0
48,19,medinan,1,Allah,الله,0,0
48,20,medinan,1,Allah,الله,0,0
48,21,medinan,1,Allah,الله,0,0
48,23,medinan,1,Allah,الله,0,0
48,24,medinan,1,Allah,الله,0,0
48,25,medinan,1,Allah,الله,0,0
48,26,medinan,1,Allah,الله,0,0
48,27,medinan,2,al-Haqq|Allah,الحق|الله,0,0
48,28,medinan,2,al-Haqq|Allah,الحق|الله,0,0
48,29,medinan,1,Allah,الله,0,0
49,1,medinan,1,Allah,الله,0,0
49,3,medinan,1,Allah,الله,0,0
49,5,medinan,1,Allah,الله,0,0
49,7,medinan,1,Allah,الله,0,0
49,8,medinan,1,Allah,الله,0,0
49,9,medinan,2,al-Adl|Allah,العدل|الله,0,0
49,10,medinan,1,Allah,الله,0,0
49,12,medinan,1,Allah,الله,0,0
49,13,medinan,1,Allah,الله,0,0
49,14,medinan,1,Allah,الله,0,0
49,15,medinan,1,Allah,الله,0,0
49,16,medinan,1,Allah,الله,0,0
49,17,medinan,1,Allah,الله,0,0
49,18,medinan,1,Allah,الله,0,0
50,1,meccan,1,al-Majid,المجيد,1,0
50,26,meccan,1,Allah,الله,0,0
50,33,meccan,1,al-Rahman,الرحمن,0,0
51,30,meccan,2,al-Hakim|al-'Alim,الحكيم|العليم,1,1
51,50,meccan,1,Allah,الله,0,0
51,51,meccan,1,Allah,الله,0,0
51,58,meccan,3,al-Razzaq|Allah|al-Matin,الرزاق|الله|المتين,1,0
52,27,meccan,1,Allah,الله,0,0
52,28,meccan,2,al-Barr|al-Rahim,البر|الرحيم,1,1
52,43,meccan,1,Allah,الله,0,0
