surah,verse,word_index,original_word,synonyms_pipe,fragility,delta_rhyme,delta_hapax_end,delta_divine_name,delta_gzip,delta_palindrome,delta_saj
46,33,8,والارض,خلفة|مساق|ظلمت,0.002333852382641241,0.0,0.0,0.0,0.00644895531850364,0.0,0.007554158977343806
46,31,2,قومنا,اعتمر|اشتعل|انطلق,0.002621349975470938,0.0,0.0,0.0,0.005555369345182796,0.0,0.010172730507642834
46,31,15,اليم,الهيم|القيم,0.011882576837895583,0.0,0.06557021243475362,0.0,0.0006407897725529195,0.0,0.005084458820066953
46,16,9,عن,من|مع2|حتى,0.001709308448784977,0.0,0.0,0.0,0.002708914941288903,0.0,0.007546935751420959
46,17,9,وقد,الا|ان,0.0036922872580623955,0.0,0.0,0.0,0.004923804340849486,0.0,0.017229919207524886
47,22,8,الارض,بلاء|ملكوت|غمرة,0.0042864569219478385,0.0,0.0,0.0,0.006294029126962844,0.0,0.01942471240472419
47,12,18,تاكل,هاجر|نتق|قيض,0.0015605879950329785,0.0,0.0,0.0,0.001897226375521589,0.0,0.007466301594676283
47,36,4,لعب,زخرف|فصيلت|طعم,0.0012880820164232751,0.0,0.0,0.0,0.0009938912071162035,0.0,0.006734600891423447
47,14,10,سوء,لعنون|مريض|معصيت,0.0011987448104291403,0.0,0.0,0.0,0.0019772976205778953,0.0,0.005215171241996947
47,37,5,ويخرج,يتر|رجع|رمى,0.0013770412895923935,0.0,0.0,0.0,0.0015513632419046598,0.0,0.006710884495649701
47,28,1,ذلك,هذن|ذا|تلكم,0.0037052237289895134,0.0,0.0,0.0,0.008061234856675415,0.0,0.014170107517261665
47,15,37,خالد,محروم|تبيع|صلصل,0.00167846569248733,0.0,0.0,0.0,0.001121704140813955,0.0,0.008949090014110024
47,3,10,اتبعوا,استيقنت|اشكوا@|اكتسب,0.003076736130708701,0.0,0.0,0.0,0.007264501646295204,0.0,0.011195915137957002
48,6,18,لهم,ايا,0.0022594038719052295,0.0,0.0,0.0,0.0027473904569747694,0.0,0.010809032774456608
48,19,2,كثيرة,موقدة|ايمن|مشاء,0.0019112851979128087,0.0,0.0,0.0,0.004260253303195036,0.0,0.007207457884281816
48,24,11,بعد,اثام|قرح|شاكلت,0.0013437431151758555,0.0,0.0,0.0,0.0013518214831540103,0.0,0.006710637207901123
48,2,4,ما,الذى|من|ال#ى,0.020323385146157325,0.0,0.0,0.0,0.003076524628392552,0.10631635807565701,0.012547428172894391
48,29,47,الذين,هذا|ال#ى|اولاء,0.0020587258453922228,0.0,0.0,0.0,0.001043928080651341,0.0,0.011308426991701995
48,5,10,فيها,حتى|الى|عن,0.001828466056057081,0.0,0.0,0.0,0.0020138989794277412,0.0,0.008956897356914746
48,25,7,الحرام,غشوة|سبقت|مسكوب,0.003264380540111717,0.0,0.0,0.0,0.006531289990789487,0.0,0.013054993249880817
48,16,19,حسنا,لم|امشاج|ايمن,0.0029322168545425575,0.0,0.0,0.0,0.000937472606653669,0.0,0.016655828520601674
48,2,14,صراطا,لعن|حافين|قبول,0.003462748532939318,0.0,0.0,0.0,0.006849477933668181,0.0,0.013927013263967728
49,1,6,تقدموا,وراء|فوق|قبل,0.003550141561210571,0.0,0.0,0.0,0.009231520242243597,0.0,0.012069329125019826
49,9,4,المؤمنين,مقتسمين|ذائقوا|مفلحون,0.005364599857696582,0.0,0.0,0.0,0.007729852221553585,0.0,0.024457746924625903
49,11,16,نساء,مع2|عن|فى,0.0024391792212512162,0.0,0.0,0.0,0.00648316288650123,0.0,0.008151912441006066
49,11,32,الفسوق,اذا|ليل|بيت,0.005784946355536339,0.0,0.0,0.0,0.0059884048678368875,0.0,0.02872127326538115
49,17,13,عليكم,حتى|مع2|الى,0.005781964044538894,0.0,0.0,0.0,0.0034923948960121753,0.0,0.03119938937122119
49,1,4,امنوا,امشوا|امروا,0.002782764707084795,0.0,0.0,0.0,0.007847706225587937,0.0,0.00884888201692083
49,15,17,هم,ايا,0.002075607282241844,0.0,0.0,0.0,0.0014934899567158725,0.0,0.010960153736735194
49,12,27,واتقوا,هود|تورىة|لظى,0.004339309608117428,0.0,0.0,0.0,0.016214412539752407,0.0,0.009821445108952161
49,7,13,ولكن,لعل|ليت|كان,0.0035471653780633446,0.0,0.0,0.0,0.0027419274679119695,0.0,0.0185410648004681
50,41,6,مكان,جذوة|رضاعة|نظر,0.004562151171002838,0.0,0.0,0.0,0.003377931776943056,0.0,0.023994975249073975
50,44,4,عنهم,على|من|مع2,0.002739913577266891,0.0,0.0,0.0,0.004424250310367033,0.0,0.012015231153234315
50,11,2,للعباد,مدكر|مرسى|رحيق,0.0035095038179860194,0.0,0.0,0.0,0.007224740472031546,0.0,0.01383228243588457
50,15,1,افعيينا,استبق|تشتكى|انصرف,0.003736580945191132,0.0,0.0,0.0,0.00495867137690105,0.0,0.017460814294245744
50,16,12,من,فى|مع2|حتى,0.006037134039390876,0.0,0.0,0.0,0.004418918694699878,0.0,0.03180388554164538
50,29,7,بظلام,غار|تقلب|نزلة,0.0030728618978404826,0.0,0.0,0.0,0.00223239264681085,0.0,0.016204778740232045
50,36,1,وكم,اى|متى|ماذا,0.006252362071195773,0.0,0.0,0.0,0.0015091607620397736,0.0,0.03600501166513487
50,27,3,ربنا,رابع|رشد|دانية,0.016526700518190985,0.0,0.0,0.0803698165260982,0.0067895193197753225,0.0,0.012000867263272385
50,9,10,الحصيد,رحمة|خضعين|مصرخ,0.03535976533997326,0.09627685895440952,0.10199810823183898,0.0,0.008159114509877876,0.0,0.005724510343713172
51,17,5,ما,الذى|ال#ى|من,0.004446600879318522,0.0,0.0,0.0,0.006213391309665978,0.0,0.02046621396624515
51,16,9,محسنين,امرا|اصدق|رباط,0.022679383696976068,0.07220764421580678,0.05099905411591947,0.0,0.002625140758356133,0.0,0.010244463091774016
51,13,1,يوم,نشط|بهيمة|مدبرت,0.003665594198202233,0.0,0.0,0.0,0.0044597334308352984,0.0,0.0175338317583781
51,38,3,اذ,ساعة|ليل|امام,0.005035576081492803,0.0,0.0,0.0,0.004648173813673372,0.0,0.025565282675283445
51,1,2,ذروا,طى|خنس|هجر,0.015448479922160347,0.0,0.0764985811738792,0.0,0.008868873608462214,0.0,0.007323424750620667
51,52,8,رسول,صاخة|غائبة|نهار,0.00673610660652398,0.0,0.0,0.0,0.0016698046365394342,0.0,0.038746835002604445
51,11,4,غمرة,ثبات|نبا|اعلون,0.0014685679712956885,0.0,0.0,0.0,0.0029608067323670354,0.0,0.005850601095407095
51,12,1,يسالون,عادي|تعول|يتخبط,0.0020520849236824686,0.0,0.0,0.0,0.0027940465824221384,0.0,0.009518462959672673
51,32,1,قالوا,تكوى|ابتدع|يحبر,0.0016541405963849249,0.0,0.0,0.0,0.0026023702772205357,0.0,0.0073224733010890134
52,46,3,يغني,سيق|اخبت|مهد,0.0024542412665874017,0.0,0.0,0.0,0.0030521909654738096,0.0,0.0116732566340506
52,44,4,من,على|عن|الى,0.005103341189499456,0.0,0.0,0.0,0.0013237256268703193,0.0,0.029296321510126414
52,35,2,خلقوا,يستفت|اعجل|اعجب,0.002179748974463842,0.0,0.0,0.0,0.008235718648755198,0.0,0.004842775198027856
52,16,7,عليكم,مع2|الى|حتى,0.00654237580002126,0.0,0.0,0.0,0.004192494569528897,0.0,0.03506176023059866
52,21,4,ذريتهم,عاصفة|تناد|قرطاس,0.006007438792989095,0.0,0.0,0.0,0.008700548055173968,0.0,0.027344084702760604
52,33,5,لا,كى|لم|لما,0.0030135521265436936,0.0,0.0,0.0,0.008833098648905705,0.0,0.009248214110356458
52,47,10,يعلمون,يوزع|ابلغ|تشيع,0.0267352411041632,0.08841752352955973,0.031223910683216043,0.0,0.005708252181604764,0.0,0.03506176023059866
52,11,3,للمكذبين,مقترفون|مغلولة|رهبانية,0.020483835176944454,0.058945015686373156,0.031223910683216043,0.0,0.002532767465114557,0.0,0.03020131722696297
52,48,1,واصبر,سخر|يرقب|اري,0.0037117037021704856,0.0,0.0,0.0,0.004179506199885798,0.0,0.018090716013137116
53,14,2,سدرة,خفيف|حريق|عمارة,0.0036953269696574065,0.0,0.0,0.0,0.006130590514987521,0.0,0.01604137130295692
53,30,1,ذلك,ذا|هكذا|هنا,0.004408019279692935,0.0,0.0,0.0,0.0012047730309911985,0.0,0.02524334264716641
53,3,1,وما,لم|لما|لن,0.0014055563488532,0.0,0.0,0.0,0.0015847490523268966,0.0,0.006848589040792303
53,24,3,ما,هذا|ال#ى|من,0.0050191771560122965,0.0,0.0,0.0,0.007243821124987349,0.0,0.02287124181108643
53,55,4,تتمارى,تغلو|يستسخر|استجار,0.02716517739016237,0.06987836537013578,0.07403088500698009,0.0,0.005926333025764095,0.0,0.013155480938094242
53,25,1,فلله,زيد|روم|عمرن,0.004101469389762854,0.0,0.0,0.0,0.005133967579723369,0.0,0.019474848758853754
53,28,15,الحق,تماثيل|لهب|ازر,0.01642119296358003,0.0,0.0,0.08327205990065173,0.0031697747047645204,0.0,0.012085323176063924
53,21,3,وله,ايا,0.003155463161651556,0.0,0.0,0.0,0.0,0.0,0.018932778969909338
54,25,1,االقي,تبسم|ربت|يتعلم,0.0033101057798932128,0.0,0.0,0.0,0.0022505189278127563,0.0,0.01761011575154652
54,24,7,اذا,اذا2,0.0037154557562360884,0.0,0.0,0.0,0.010859665736793742,0.0,0.011433068800622786
54,27,4,فتنة,نجوى|م#اب|مصباح,0.002134817632826004,0.0,0.0,0.0,0.002841615047693898,0.0,0.009967290749262126
54,24,9,ضلال,اعلم|منسات|سلمون,0.0027910106125427748,0.0,0.0,0.0,0.005911869907045702,0.0,0.010834193768210947
54,42,4,فاخذناهم,يتخفت|تن[بت|تعاسر,0.01033781632971249,0.0,0.0,0.0,0.009127508022861155,0.0,0.05289938995541378
54,23,1,كذبت,باء|فرط|استطعم,0.0038687739701181857,0.0,0.0,0.0,0.010907286702448187,0.0,0.012305357118260926
54,24,3,منا,مع2|الى|عن,0.0033061861237996225,0.0,0.0,0.0,0.005180334715588936,0.0,0.014656782027208798
54,4,7,مزدجر,تقلب|خسرين|مطويت,0.031245709408396213,0.07877197550815315,0.0834529976442319,0.0,0.009120532603671848,0.0,0.016128750694320366
54,42,6,عزيز,مختال|كذب|صغيرة,0.0042091020372898155,0.0,0.0,0.0,0.004443741934001593,0.0,0.020810870289737302
55,40,4,تكذبان,انفجرت|القى|سيرت,0.012990357912855861,0.05554434170446675,0.0,0.0,0.016900202477048893,0.0,0.005497603295619518
55,65,1,فباي,ايان|ما|من,0.002959097299061683,0.0,0.0,0.0,0.009887036151519818,0.0,0.00786754764285028
55,77,4,تكذبان,يحتسب|يعمه|شارك,0.016500166951843177,0.05554434170446675,0.0196150208138152,0.0,0.013061371421522562,0.0,0.010780267771254548
55,51,3,ربكما,حسبين|مفعول|محسن,0.005619805559738888,0.0,0.0,0.0,0.015087709721167818,0.0,0.018631123637265507
55,44,5,ان,شكر|ظهر|انف,0.01124480225500781,0.05554434170446675,0.0,0.0,0.003101671009597938,0.0,0.008822800815982162
55,60,3,الاحسان,مذعنين|راكع|ضاحك,0.005945055453408534,0.0,0.0,0.0,0.006783574742008087,0.0,0.02888675797844312
55,30,1,فباي,متى|من|كيف,0.0037576186701409474,0.0,0.0,0.0,0.009184620970267494,0.0,0.013361091050578191
55,56,8,ولا,لن|ما|كى,0.002393590694620245,0.0,0.0,0.0,0.006712275322557274,0.0,0.007649268845164197
55,21,1,فباي,منخنقة|لوح|رشيد,0.004930207979783273,0.0,0.0,0.0,0.01644889277342387,0.0,0.013132355105275773
56,5,2,الجبال,ءانية|مطوعين|مكانت,0.0021552197974923962,0.0,0.0,0.0,0.0026282049656142503,0.0,0.010303113819340126
56,34,1,وفرش,رهين|جبلة|ملا,0.0025124770966288928,0.0,0.0,0.0,0.0015144271029368741,0.0,0.013560435476836483
56,59,2,تخلقونه,استغفر|استمسك|استكثر,0.005047793098892074,0.0,0.0,0.0,0.003996357936146419,0.0,0.026290400657206028
56,50,3,ميقات,نطيحة|مصروف|امرئ,0.003362416840484949,0.0,0.0,0.0,0.0028285295857441413,0.0,0.017345971457165554
56,17,3,ولدان,مطلوب|مكانت|حصون,0.0021755992477644503,0.0,0.0,0.0,0.0008577136770815356,0.0,0.012195881809505165
56,9,4,اصحاب,منش#ون|اهلة|اعز,0.004605037580053863,0.0,0.0,0.0,0.007709428490242872,0.0031073426044508625,0.016813454385629444
56,66,1,انا,ليت|لكن|ويكان,0.0054252042379322,0.0,0.0,0.0,0.0030275602005534474,0.0,0.02952366522703975
56,41,3,ما,ماذا|كيف|متى,0.007661637820880228,0.0,0.0,0.0,0.0028794873351772115,0.032799727491426116,0.010290612098678046
56,47,1,وكانوا,ابتدع|يترقب|يتبدل,0.004004964852583069,0.0,0.0,0.0,0.005310460418953544,0.0,0.01871932869654487
57,1,8,العزيز,دخلون|عنيد|حاجة,0.012798907703337312,0.0,0.0,0.052135550546494984,0.006426150331490369,0.0,0.018231745342038516
57,28,17,به,تنزع|اختار|افاء,0.001667740899487528,0.0,0.0,0.0,0.001561396490533506,0.0,0.008445048906391663
57,1,3,ما,ال#ى|هذا|من,0.003150163685147664,0.0,0.0,0.0,0.005131322127049335,0.0,0.013769659983836651
57,4,3,خلق,امكن|اذاق|من,0.0018065994369299001,0.0,0.0,0.0,0.0015117601516759953,0.0,0.009327836469903405
57,19,4,ورسله,قابل|مسفرة|مؤمن,0.002107600724906818,0.0,0.0,0.0,0.004644730625347177,0.0,0.008000873724093732
57,10,6,سبيل,فواق|تبيع|هالك,0.0023872247577346813,0.0,0.0,0.0,0.0072164271937206455,0.0,0.007106921352687441
57,8,9,بربكم,شرك|وعيد|منزل,0.0031610463457474695,0.0,0.0,0.0,0.002974657018550001,0.0,0.015991621055934817
57,10,37,خبير,مضطر|شهدت|تصلية,0.01788911440304883,0.09959675064249233,0.0,0.0,0.0019625153992452273,0.0,0.005775420376555436
57,22,13,من,الى|حتى|مع2,0.0035167949856381477,0.0,0.0,0.0,0.003778695894151141,0.0,0.017322074019677745
58,3,2,يظاهرون,يقبل|يبدل|ابتلى,0.0039116105866111375,0.0,0.0,0.0,0.006469006648531976,0.0,0.017000656871134848
58,10,1,انما,ليت|ويكان|كان,0.0030631080452472805,0.0,0.0,0.0,0.0024419976316854266,0.0,0.015936650639798256
58,6,5,فينبئهم,استكبر|ازلفت|يعبؤا@,0.0041901564743159385,0.0,0.0,0.0,0.012801810758312849,0.0,0.012339128087582784
58,3,11,من,عن|الى|حتى,0.003752945300944136,0.0,0.0,0.0,0.003915180501734528,0.0,0.01860249130393029
58,4,4,فصيام,جنف|زلفة|هزل,0.0015334073385070716,0.0,0.0,0.0,0.0011698351530228528,0.0,0.008030608878019577
58,2,21,الله,جنة|نسر|مصر,0.012568932664073348,0.0,0.0,0.06311145592470442,0.004274604128768958,0.0,0.008027535930966712
58,19,15,الخاسرون,اسراف|مضاجع|رضاعة,0.03496118309183592,0.19692993877038265,0.0,0.0,0.0015304899647433272,0.0,0.011306669815889556
58,14,3,الى,من|مع2|عن,0.0027102860578565625,0.0,0.0,0.0,0.006487748258868819,0.0,0.009773968088270557
58,8,2,تر,تعبر|تصدى|يسبت,0.0018688052618066131,0.0,0.0,0.0,0.004012876924808188,0.0,0.007199954646031491
59,14,14,شديد,خطبة|ملقي|مدخل,0.0019185111696928229,0.0,0.0,0.0,0.002329790448314829,0.0,0.00918127656984211
59,9,31,المفلحون,مبرمون|كبرياء|معتدين,0.024628782313905046,0.06017303684650597,0.06374881764489934,0.0,0.0025304969508795874,0.0,0.021320342441145394
59,11,18,نطيع,تكوى|رفع|خشى,0.0032541275865131665,0.0,0.0,0.0,0.002132098375601874,0.0,0.017392667143477123
59,2,38,فاعتبروا,يتفيؤا@|يستن[ب#|استيقنت,0.0029683805467037375,0.0,0.0,0.0,0.005838253014571072,0.0,0.011972030265651355
59,23,1,هو,ايا,0.002069782453381621,0.0,0.0,0.0,0.004068903623669248,0.0,0.008349791096620478
59,15,4,قبلهم,مقت|قبر|ثعبان,0.0031856545520238103,0.0,0.0,0.0,0.00797323196215271,0.0,0.011140695349990152
59,6,24,شيء,قوم|تربص|ضد,0.0018854890328192486,0.0,0.0,0.0,0.0031103714576331673,0.0,0.008202562739282325
59,18,5,اتقوا,انجيل|عاد2|عدن,0.0029998942119979174,0.0,0.0,0.0,0.006029168896074577,0.0,0.011970196375912926
59,10,18,للذين,اولاء|ال#ى|هذا,0.005250898814214815,0.0,0.0,0.0,0.003115734844691221,0.0,0.028389658040597673
60,4,19,دون,دسر|اعلم|ظلة,0.00530579235520235,0.0,0.0,0.0,0.00491012030658627,0.0,0.02692463382462783
60,9,12,وظاهروا,ابتغى|احترقت|يتعارف,0.0029454124074322747,0.0,0.0,0.0,0.002693245246620452,0.0,0.014979229197973197
60,12,29,يعصينك,على|مع2|الى,0.0037499806316878092,0.0,0.0,0.0,0.0039691025022373745,0.0,0.01853078128788948
60,11,21,مؤمنون,نعلي|وابل|مراضع,0.004306077034277725,0.0,0.0,0.0,0.003947769920095703,0.0,0.021888692285570645
60,1,12,بالمودة,ان|الا,0.004667829656537091,0.0,0.0,0.0,0.008906693841318801,0.0,0.019100284097903746
60,1,35,اليهم,مسكين|مدبرت|مذبذبين,0.0059927570466798835,0.0,0.0,0.0,0.014460315965962837,0.0,0.021496226314116462
60,10,12,بايمانهن,اذا|ما|لولا,0.002818151462451722,0.0,0.0,0.0,0.0024792419844077893,0.0,0.014429666790302541
60,4,37,لاستغفرن,استغلظ|يستاخر|تستانس,0.0029720882943726963,0.0,0.0,0.0,0.010338650101937187,0.0,0.007493879664298989
60,6,6,حسنة,اشر|مقتصدة|سوي,0.005458435700191184,0.0,0.0,0.0,0.009566171489420608,0.0,0.023184442711726493
61,11,3,ورسوله,امنيت|تكذيب|ظهيرة,0.00492974160553594,0.0,0.0,0.0,0.004965972372333201,0.0,0.024612477260882438
61,5,7,لم,تعاسر|يتردد|يدرؤا@,0.00878970091502902,0.0,0.0,0.0,0.010706436078799623,0.0,0.0420317694113745
61,5,17,ازاغ,مريم|يحيى|يونس,0.015227128174084498,0.0,0.0,0.0,0.007106022883385437,0.0,0.08425674616112155
61,10,12,اليم,القيم|الهيم,0.03041049141251986,0.0,0.16392553108688404,0.0,0.004509148378989197,0.0,0.01402826900924592
61,6,22,من,نظرين|صفوان|قائل,0.0054870690004349245,0.0,0.0,0.0,0.002554334955371681,0.0,0.03036807904723787
61,2,4,امنوا,من|كم|اين,0.005488661412765318,0.0,0.0,0.0,0.014055162817360158,0.0,0.01887680565923175
61,6,6,يا,صالوا|شقة|زبر,0.0047689155525863355,0.0,0.0,0.0,0.011058816843719713,0.0,0.0175546764717983
61,11,5,في,على|الى|مع2,0.005527550556279126,0.0,0.0,0.0,0.015593662032094665,0.0,0.017571641305580095
61,4,11,مرصوص,حامية|كذاب|ختار,0.040052517607586026,0.0,0.21856737478251206,0.0,0.005381452132568772,0.0,0.01636627873043532
62,10,14,لعلكم,ليت|لكن|كان,0.002738504322702815,0.0,0.0,0.0,0.0019499705843172724,0.0,0.014481055351899618
62,4,5,من,ما|ال#ى|هذا,0.012587826258674934,0.0,0.0,0.0,0.006868196770458259,0.0,0.06865876078159135
62,1,1,يسبح,تسور|يصحب|استسقى,0.005465583884293698,0.0,0.0,0.0,0.00661220882312034,0.0,0.026181294482641847
62,1,3,ما,ال#ى|من|هذا,0.009275667253826787,0.0,0.0,0.0,0.010500275202774858,0.0,0.04515372832018587
62,5,18,الله,هود|قرون|مروت,0.13314686588866145,0.0,0.0,0.16936690149285122,0.014604183893532983,0.5605771607625555,0.05433294918302897
62,11,12,عند,ثم|شطر|لدي,0.0037717138652301183,0.0,0.0,0.0,0.006295087392921888,0.0,0.016335195798458824
62,5,5,ثم,ام|بل|او,0.002708668460997461,0.0,0.0,0.0,0.0044765453736747216,0.0,0.011775465392310044
62,9,5,اذا,نبتهل|غشى|قنط,0.012170598578230501,0.0,0.0,0.0,0.005123505311129267,0.0,0.06790008615825374
62,1,12,الحكيم,مذكور|الفاف|سميع,0.04041008968923101,0.0,0.0,0.16936690149285122,0.028589816469097397,0.0,0.04450382017343744
63,5,14,مستكبرون,عائدون|غائبين|متجورت,0.07970970975852777,0.13128662584692194,0.27817665881410625,0.0,0.0035540834916947114,0.0,0.06524089039844369
63,5,7,رسول,ضر|ناصية|منسي,0.007532617018326551,0.0,0.0,0.0,0.018303057783999398,0.0,0.02689264432595991
63,5,2,قيل,يمحص|انشز|حصل,0.012440644445691755,0.0,0.0,0.0,0.004297484760325762,0.0,0.07034638191382477
63,3,8,قلوبهم,صمتون|ملوم|عابرى,0.007340181276846933,0.0,0.0,0.0,0.010124408981575059,0.0,0.03391667867950654
63,1,6,انك,ليت|ويكان|كان,0.005578049880148983,0.0,0.0,0.0,0.01357312815897551,0.0,0.019895171121918385
63,7,11,حتى,على|عن|فى,0.0956658183060574,0.0,0.0,0.0,0.002113302297172022,0.5605771607625553,0.011304446776617082
63,5,10,رءوسهم,قبلة|مكان|مطلع,0.0024192493236935447,0.0,0.0,0.0,0.006503456770419964,0.0,0.008012039171741304
63,11,3,الله,بدر|يغوث|شعيب,0.032746898128112246,0.0,0.0,0.16562398654273275,0.012567061373885365,0.0,0.01829034085205536
63,10,20,من,الى|على|مع2,0.010463870804302418,0.0,0.0,0.0,0.008049037737373206,0.0,0.054734187088441306
64,14,7,ازواجكم,يقطين|مطهرون|مبسوطتان,0.008529974787547296,0.0,0.0,0.0,0.007882314654493731,0.0,0.04329753407079004
64,3,2,السماوات,مبينة|لبوس|طاعة,0.009730306318663355,0.0,0.0,0.0,0.026542883986221625,0.0,0.031838953925758515
64,14,2,ايها,هذا|اولاء|ال#ى,0.0032266948161621244,0.0,0.0,0.0,0.004605162921779642,0.0,0.014755005975193105
64,16,1,فاتقوا,اتوكؤا@|تناصر|تبتئس,0.0035995988492685273,0.0,0.0,0.0,0.006435270450520822,0.0,0.015162322645090341
64,1,17,قدير,قرطاس|صىحب|ممنوعة,0.03792370527405407,0.0,0.16999684705306492,0.0,0.009261466719681947,0.0,0.04828391787157756
64,11,3,من,على|فى|حتى,0.007557421713914891,0.0,0.0,0.0,0.002106899155939924,0.0,0.04323763112754942
64,16,15,هم,ايا,0.002911781881237917,0.0,0.0,0.0,0.002326893166032131,0.0,0.01514379812139537
64,1,10,الملك,جمال|رهو|اضعف,0.02764901762968616,0.0,0.0,0.1238757915877464,0.0041632526055310985,0.0,0.03785506158483944
64,12,8,على,مع2|فى|الى,0.0016130319985012442,0.0,0.0,0.0,0.006438545289075195,0.0,0.0032396467019322702
65,2,20,كان,اعطى|تيمم|حرص,0.0052532335576010005,0.0,0.0,0.0,0.0014681163046870677,0.0,0.03005128504091894
65,6,13,اولات,مسحرين|موفور|مخرج,0.0032251460415664893,0.0,0.0,0.0,0.004314694113486473,0.0,0.015036182135912464
65,7,6,ومن,مهما|اذا|اين,0.007279145113100067,0.0,0.0,0.0,0.0016355392469559256,0.0,0.042039331431644476
65,2,14,الشهادة,ثعبان|البب|ظالمى,0.007275601272900116,0.0,0.0,0.0,0.004821802549955778,0.0,0.03883180508744492
65,11,24,من,مع2|عن|على,0.0059318218208876125,0.0,0.0,0.0,0.0041347966979937405,0.0,0.031456134227331935
65,4,8,ارتبتم,يتلوم|يعظم|اكبر,0.005048312384124098,0.0,0.0,0.0,0.0060510500987602965,0.0,0.02423882420598429
65,11,21,يدخله,سول|اكمل|تفرق,0.0021108642803276205,0.0,0.0,0.0,0.0023258823370718093,0.0,0.010339303344893915
65,6,11,وان,مهما|حيث2|اين,0.003356037164391232,0.0,0.0,0.0,0.003708853166556296,0.0,0.016427369819791097
66,5,12,قانتات,غنى|قصوى|شكور,0.004751550120964592,0.0,0.0,0.0,0.0107075328658432,0.0,0.01780176785994435
66,6,19,ما,يج#ر|يوفض|احترقت,0.003903157137832226,0.0,0.0,0.0,0.010681408762682558,0.0,0.0127375340643108
66,4,3,الى,على|فى|من,0.0034222880687509154,0.0,0.0,0.0,0.004150472214509301,0.0,0.01638325619799619
66,5,3,ان,لولا|اين|اذا,0.004991087259706028,0.0,0.0,0.0,0.007219999906259063,0.0,0.022726523651977106
66,11,20,وعمله,اجرام|زنيم|باسرة,0.13113933356249213,0.0,0.0,0.0,0.002861667987055084,0.7707935960485135,0.013180737339384217
66,12,15,وكانت,ارسى|اخطا|رتل,0.008562457597809277,0.0,0.0,0.0,0.010414971894350025,0.0,0.040959773692505634
66,6,21,ويفعلون,الذى|من|ال#ى,0.09236544766128985,0.0,0.0,0.0,0.004302661821926399,0.5138623973656761,0.03602762678013658
66,9,4,جاهد,مقيل|بغضاء|مصرف,0.004119644083075314,0.0,0.0,0.0,0.003361947601022678,0.0,0.02135591689742921
66,6,22,ما,انسلخ|تسترضع|اقرض,0.13190248406022395,0.0,0.0,0.0,0.008464785202801795,0.770793596048514,0.01215652311002787
67,23,10,قليلا,بينة|فاقع|لذة,0.005490380645188863,0.0,0.0,0.0,0.0025016666269625635,0.0,0.030440617244170614
67,26,7,انا,ايا,0.00042211090987723265,0.0,0.0,0.0,0.002532665459263396,0.0,0.0
67,12,4,ربهم,محلى|فجور|مكيدون,0.01858407997109576,0.0,0.0,0.09002384854124512,0.0029366660000702304,0.0,0.01854396528525921
67,22,8,يمشي,كسب|ظلل|يسيغ,0.0026060888255600317,0.0,0.0,0.0,0.0037850394947856383,0.0,0.011851493458574551
67,16,7,بكم,ايا,0.007558072912028829,0.0,0.0,0.0,0.005065330918527218,0.0,0.04028310655364575
67,29,12,ضلال,نسي|ضراء|قلب,0.003415393008618293,0.0,0.0,0.0,0.00547348313429471,0.0,0.015018874917415046
67,28,7,معي,اين|تحت|هنالك,0.0006118731696009502,0.0,0.0,0.0,0.002093558664565989,0.0,0.0015776803530397122
67,16,10,هي,ايا,0.002181500708716901,0.0,0.0,0.0,0.0006574224078536795,0.0,0.012431581844447728
67,27,7,كفروا,يهيج|اوحى|كاتب,0.003947940904417226,0.0,0.0,0.0,0.006099949325937926,0.0,0.017587696100565427
68,28,5,لكم,ايا,0.007903583938059105,0.0,0.0,0.0,0.005325813536991794,0.0,0.04209569009136283
68,8,2,تطع,اثبت|يمهد|جحد,0.0027159246238713766,0.0,0.0,0.0,0.009285038114318482,0.0,0.007010509628909778
68,16,3,الخرطوم,اشراق|محيطة|فكهين,0.019702774385143236,0.027772170852233376,0.058845062441445516,0.0,0.009428580123943849,0.0,0.02217083289323667
68,17,3,كما,ان|كى|لو,0.0018522950131412265,0.0,0.0,0.0,0.0015703372320477725,0.0,0.009543432846799586
68,49,1,لولا,مهما|اى|اما,0.006001824594669979,0.0,0.0,0.0,0.007376721312782992,0.0,0.028634226255236882
68,7,5,بمن,اولاء|ما|ال#ى,0.006752157387716691,0.0,0.0,0.0,0.0034783044678746156,0.0,0.03703463985842553
68,34,2,للمتقين,اتباع|ءامنة|مقطوعة,0.011163983020472662,0.0,0.0,0.0,0.005188826213267251,0.0,0.06179507190956873
68,48,9,نادى,حمل|فرجت|بيت,0.004214644092473688,0.0,0.0,0.0,0.0022518043327478536,0.0,0.023036060222094274
69,33,3,لا,كى|ان|ما,0.0008431073355040047,0.0,0.0,0.0,0.005058644013024028,0.0,0.0
69,25,8,ليتني,كى|لا|لما,0.009182009611311768,0.0,0.0,0.0,0.0035191826693291733,0.0,0.051572874998541435
69,43,1,تنزيل,نفقت|سائق|سرائر,0.006550182288266607,0.0,0.0,0.0,0.00047719273686088636,0.0,0.038823900992738754
69,51,3,اليقين,مبينة|مسنون|زلزلة,0.019606628544210986,0.05554434170446708,0.029422531220722758,0.0,0.0063719265451408135,0.0,0.02630097179493526
69,43,2,من,عن|مع2|فى,0.00685522101177433,0.0,0.0,0.0,0.004670534270457085,0.0,0.036460791800188894
