surah	verse	surah_name_translit	source	peak_keyword_context	char_pos	confidence	snippet_verbatim
7	199	al-Araf	biqai-nazm-al-durar	المقصود	2599509	MEDIUM	واصفحوا} [البقرة: 109] أعقب تعالى أيضا هنا بقوله لنبيه عليه الصلاة والسلام {خذ العفو وأمر بالعرف وأعرض عن الجاهلين} [الأعراف: 199] وقد خرجنا عن المقصود فلنخرج ms1521 إليه - انتهى. # PageV07P354 # ولما تقدم سبحانه إليه صلى الله عليه وسلم
8	4	al-Anfal	biqai-nazm-al-durar	غاية	9874178	MEDIUM	لإيماء إلى ملاحظتها عند قراءتها، انظر إلى قوله تعالى: {الذين يقيمون الصلاة ومما رزقناهم ينفقون أولئك هم المؤمنون حقا} [الأنفال: 4] الآية {وإذا قالوا اللهم إن كان هذا هو الحق من عندك} [الأنفال: 32] الآية {وما كان صلاتهم عند البيت إلا م
8	29	al-Anfal	biqai-nazm-al-durar	غاية	822039	MEDIUM	التأمل بغاية الاجتهاد في كل وقت فبذلك يعطيهم الله ملكة يميزون بها ما يلبس على غيرهم {أن تتقوا الله يجعل لكم فرقانا} [الأنفال: 29] {واتقوا الله ويعلمكم الله} [البقرة: 282] . # ولما ذكر الطلاق رجعية وبائنة عقبه ببيان وصف الرجعة من الحل وا
8	39	al-Anfal	biqai-nazm-al-durar	غاية	3260137	MEDIUM	رجة {يبغونكم} أي حال كونهم يريدون لكم {الفتنة} أي بتشتيت الشمل وتفريق الأصحاب وتقدم عند {وقاتلوهم حتى لا تكون فتنة} [الأنفال: 39] أنها الخلطة المميلة المحلية، أي يريدون لكم الشيء الذي يصيبكم فغير حالتكم إلى ما يسوءكم فيسرهم {وفيكم}
8	42	al-Anfal	biqai-nazm-al-durar	مقصود	5504276	MEDIUM	ذلك، فإن الكتاب ما نزل إلا للتفرقة بين الملتبسات، وتمييز الحق من الباطل)) ليهلك من هلك عن بينة ويحيى من حي عن بينة () [الأنفال: 42] فلا يكون لأحد على الله حجة) بسم الله (الذي له الحجة البالغة، لإحاطة عظمته، وشمول علمه وقدرته) الرحمن (
8	57	al-Anfal	biqai-nazm-al-durar	مقصود	3105725	MEDIUM	~إلا حال وكذا بعده، والمشردة عظيمة المناسبة مع ذلك عظيمة المناسبة مع ذلك لما أشارت إليه الأنفال في) فشرد بهم من خلفهم [الأنفال: 57] وسورة العذاب أيضا واضحة في مقصودها، وكذا المقشقشة لأنهم قالوا: إن معناه # PageV08P350 # المبرئة من النفا
8	67	al-Anfal	biqai-nazm-al-durar	غاية	7850910	MEDIUM	ا حراك بهم كالذي ثخن فأفرط ثخنه؛ فجعل ذلك شرطا للأسر كما قال تعالى {وما كان لنبي أن يكون له أسرى حتى يثخن في الأرض} [الأنفال: 67] ثم قال تعالى مبينا لما بعد الثخن: {فشدوا} أي لأنه لا مانع لكم الآن من الأسر {الوثاق} أي # PageV18P202 #
9	34	al-Tawba	biqai-nazm-al-durar	غاية	3238162	MEDIUM	وله {إذا قيل لكم} أي من رسول الله صلى عليه وسلم استنصارا منه لكم، وإظهارا في قوله ms1897 تعالى # {هو الذي أرسل رسوله} [التوبة: 34] الاية وقوة ما في كل جملة من المناسبة المقتضية لأن تعانق التي بعدها ولا تنفك عنها قصر الفصل بين الظاهر وضم
9	61	al-Tawba	biqai-nazm-al-durar	غاية	233797	MEDIUM	من تفاصيل ما يأتيهم به، فمن آمن لأحد فقد آمن بأمور لأجله، ومن آمن به فقد قبل أصل رسالته {يؤمن بالله ويؤمن للمؤمنين} [التوبة: 61] {حتى} كلمة تفهم غاية محوطة يدخل ما بعدها في حكم ما قبلها مقابل معنى لكي {نرى} من الرؤية وهي اطلاع على باط
9	71	al-Tawba	biqai-nazm-al-durar	المقصود	9919522	MEDIUM	{لكم دينك ولي دين} {أنتم بريئون مما أعمل وأنا بريء مما تعملون} [يونس: 41] ، {والمؤمنون والمؤمنات بعضهم أولياء بعض} [التوبة: 71] وههنا انتهى الكتاب بجملته - انتهى. # ولما كان ربما خص التباب بالهلاك، وحمل على هلاك اليدين حقيقة، وكان ال
9	111	al-Tawba	biqai-nazm-al-durar	مقصود	7937882	MEDIUM	أنفسهم فيها من الله بالجنة وهذا معنى الإسلام، فكل من أسلم فقد باع نفسه سبحانه منه {إن الله اشترى من المؤمنين أنفسهم} [التوبة: 111] ، الآية. {إنما يبايعون الله} أي الملك الأعظم لأن عملك كله من قول وفعل له {وما ينطق عن الهوى} [النجم: 3
9	128	al-Tawba	biqai-nazm-al-durar	المقصود	9700803	MEDIUM	م فحسبك من تعرف رحمته ورفقه {وكان بالمؤمنين رحيما} [الأحزاب: 43] {عزيز عليه ما عنتم حريص عليكم بالمؤمنين رؤوف رحيم} [التوبة: 128] ثم تأمل استفتاح هذه السورة ومناسبة ذلك المقصود ولذلك السورة قبلها برفع القسم في الأولى بقوله: {والليل
10	2	Yunus	biqai-nazm-al-durar	مقصود	3602151	MEDIUM	اية الكمال، وهذا التقدير يرشد إليه قوله تعالى أول التي قبلها {أكان للناس عجبا أن أوحينا إلى رجل منهم أن أنذر الناس} [يونس: 2] مع إيضاحه لما عطف عليه قوله تعالى: # {ولقد أرسلنا نوحا إلى قومه أن} [هود: 25] عطفناه عليه، وإظهاره لفائدة
10	3	Yunus	biqai-nazm-al-durar	المقصود	3606386	MEDIUM	ك بعد بسط حال وإيضاح أدلة، فلهذا كانت سورة يونس مضمنة من هذا ما لم يضمن غيرها، ألا ترى افتتاحها بقوله: {إن ربكم الله} [يونس: 3] الآيات. ms2114 ومناسبة هذا الافتتاح دعاء الخلق إلى الله في سورة البقرة بقوله تعالى: {يا أيها الناس اعبدوا
10	19	Yunus	biqai-nazm-al-durar	مقصود	739694	MEDIUM	دة} أي على الصراط المستقيم فزل بعضهم فاختلفوا وتفرقت بهم السبل كما في آية يونس {وما كان الناس إلا أمة واحدة فاختلفوا} [يونس: 19] وعلى هذا أكثر المحققين كما قاله الأصفهاني وقد رواه أبو يعلى الموصلي في مسنده بسند متصل عن ابن عباس رضي ال
10	25	Yunus	biqai-nazm-al-durar	غاية	6627295	MEDIUM	لإبعاد في الأجل، للإفساد في العمل، والرحمن سبحانه إنما يدعو عباده ليكونوا من أهل النعيم {والله يدعو إلى دار السلام} [يونس: 25] . # PageV16P012 # ولما أنهى البيان في غرض الشيطان ms3885 إلى منتهاه، نبه على ما حكم به هو سبحانه في أشياعه
10	28	Yunus	biqai-nazm-al-durar	غاية	4763629	MEDIUM	فاصلا حائلا بينهم، مهلكا قويا ثابتا حفيظا، لا يشذ عنه منهم أحد، وإنما فسرته بذلك لأنه مثل قوله تعالى {فزيلنا بينهم} [يونس: 28] أي بالقلوب أي جعلنا ما كان بينهم من الوصلة عداوة، ومثل قوله تعالى {ربنا هؤلاء أضلونا فأتهم عذابا ضعفا من ال
10	41	Yunus	biqai-nazm-al-durar	المقصود	9919468	MEDIUM	وأن القرابات غير نافعه ولا مجدية شيئا إلا مع الإيمان {لكم دينك ولي دين} {أنتم بريئون مما أعمل وأنا بريء مما تعملون} [يونس: 41] ، {والمؤمنون والمؤمنات بعضهم أولياء بعض} [التوبة: 71] وههنا انتهى الكتاب بجملته - انتهى. # ولما كان ربما خص
10	65	Yunus	biqai-nazm-al-durar	المقصود	4956538	MEDIUM	ء وتوقفهم، فيستجيب من انطوى على الخشية إذا ذكر وحرك إلى النظر في آيات الله كما قيل له في موضع آخر {فلا يحزنك قولهم} [يونس: 65] ثم تبع ذلك سبحانه تعريفا وتأنيسا بقوله {الرحمن على العرش استوى} إلى أول قصص موسى عليه السلام، فأعلم سبحانه
10	93	Yunus	biqai-nazm-al-durar	المقصود	2826660	MEDIUM	بائكم أن يعطيهم ويرثها نسلهم - وستأتي تتمته إن شاء الله تعالى عند # {ولقد بوأنا بني إسرائيل # PageV08P099 # مبوأ صدق} [يونس: 93] ، وفيه من المتشابه قوله: فم الله، وإصبع الله، والأول - لكونه لا يجوز إطلاقه في شرعنا - مؤول بالكلام، والثان
11	2	Hud	biqai-nazm-al-durar	المقصود	3609818	MEDIUM	فأشار إليه قوله: {ألا تعبدوا إلا الله} [هود: 2] وأما فصل الرسالة فأشار إليه قوله سبحانه: {إنني لكم منه نذير وبشير} [هود: 2] وأما فصل التالكيف فأشار إليه قوله سبحانه {وأن استغفروا ربكم ثم توبوا إليه} [هود: 3] . وهذه الفصول الثلاثة ه
11	3	Hud	biqai-nazm-al-durar	المقصود	3609904	MEDIUM	سبحانه: {إنني لكم منه نذير وبشير} [هود: 2] وأما فصل التالكيف فأشار إليه قوله سبحانه {وأن استغفروا ربكم ثم توبوا إليه} [هود: 3] . وهذه الفصول الثلاثة هي التي تدور عليها آي القرآن وعليها مدار السورة الكريمة، فلما حصل استيفاء ذلك كله فيم
11	12	Hud	biqai-nazm-al-durar	غاية	3649126	MEDIUM	ه وسلم في قوله: {إنني لكم منه ms2139 نذير وبشير} [هود: 2] إرشادا إلى ما سيقت له القصة من تقرير معنى {إنما أنت نذير} [هود: 12] ولذلك صرح بالألم بخلاف الأعراف، وكذا ما أمر به النبي صلى الله عليه وسلم أول هذه من عذاب يوم كبير، وهما متقار
11	17	Hud	biqai-nazm-al-durar	المقصود	3610352	MEDIUM	تلاء السورة الكريمة لما تقدمها، ومما يشهد لهذا - والله أعلم - قوله تعالى: {أفمن كان على بينة من ربه ويتلوه شاهد منه} [هود: 17] وقوله تعالى: {فاستقم كما أمرت ومن تاب معك ولا تطغوا} [هود: 112] # PageV09P233 # فقد وضح طريقك وفاز بالفلاح ح
11	25	Hud	biqai-nazm-al-durar	مقصود	3602231	MEDIUM	أن أوحينا إلى رجل منهم أن أنذر الناس} [يونس: 2] مع إيضاحه لما عطف عليه قوله تعالى: # {ولقد أرسلنا نوحا إلى قومه أن} [هود: 25] عطفناه عليه، وإظهاره لفائدة عطفه كما سيأتي إن شاء الله تعالى، ويرجح أن «لا» ناهية جازمة ل {تعبدوا} عطف {أن
11	26	Hud	biqai-nazm-al-durar	المقصود	2679157	MEDIUM	ستأنفا مخوفا مؤكدا لأجل تكذيبهم: {إني أخاف عليكم} في الدنيا والآخرة، ولعلة قال هنا: {عذاب يوم عظيم*} وفي هود {أليم} [هود: 26] وقال في المؤمنون {أفلا تتقون} [المؤمنون: 23] لأن ترتيب السور الثلاث - وإن كان الصحيح أنه باجتهاد الصحابة ر
11	112	Hud	biqai-nazm-al-durar	المقصود	3610417	MEDIUM	له تعالى: {أفمن كان على بينة من ربه ويتلوه شاهد منه} [هود: 17] وقوله تعالى: {فاستقم كما أمرت ومن تاب معك ولا تطغوا} [هود: 112] # PageV09P233 # فقد وضح طريقك وفاز بالفلاح حزبك وفريقك {ولا تركنوا إلى الذين ظلموا} [هود: 113] فقد عرفتم سب
11	113	Hud	biqai-nazm-al-durar	المقصود	3610514	MEDIUM	ومن تاب معك ولا تطغوا} [هود: 112] # PageV09P233 # فقد وضح طريقك وفاز بالفلاح حزبك وفريقك {ولا تركنوا إلى الذين ظلموا} [هود: 113] فقد عرفتم سبيلهم ومصيرهم فقد بان طريق الحق، وكيف ينكب من جزم سلوكه من الخلق! ونظيره قوله سبحانه {وجاءك في ه
11	120	Hud	biqai-nazm-al-durar	المقصود	2596863	MEDIUM	لإحالة عليه، واستوفى الكثير من قصصهم إلى آخر سورة هود إلى قوله سبحانه {وكلا نقص عليك من أنباء الرسل ما نثبت به فؤادك} [هود: 120] فتأمل بما افتتحت به السورة المقصودة بها قصص الأمم وبما اختتمت يلح لك ما أشرت إليه - والله أعلم بمراده، وت
12	25	Yusuf	biqai-nazm-al-durar	غاية	3855069	MEDIUM	ن المصروف عنهم السوء، وأن السجن أحب إليه من ذلك، مع قيام القاطع على كذب ما تضمنه قولها {ما جزاء من أراد بأهلك سوءا} [يوسف: 25]- الآية، من مطلق الإرادة، ومع ما تحتم تقدير ما ذكر بعد «لولا» في خصوص هذا التركيب من أساليب كلام العرب، فإ
12	38	Yusuf	biqai-nazm-al-durar	مقصود	2244463	MEDIUM	ليقلع خصمه وهو على يقين من أمره، فهذا ما ينبغي أن يعتمد هنا لقول يوسف عليه السلام {ما كان لنا أن نشرك بالله من شيء} [يوسف: 38] ، فالعصمة قد اكتنفتهم عما يتوهمه المبطلون ويتقوله المفترون، ويشهد لما قلناه قوله تعالى: {وتلك حجتنا آتيناها
12	103	Yusuf	biqai-nazm-al-durar	المقصود	4035356	MEDIUM	ون: إنه من عند محمد صلى الله عليه وعلى آله وسلم، وإنه تخييل ليست معاينة - كما قلنا {وما أكثر الناس ولو حرصت بؤمنين} [يوسف: 103] فليس هدى لهم كاملا ولا رحمة تامة، هذا التقدير محتمل، ولكن الذي يدل عليه ظاهر قوله تعالى: {أفمن يعلم أنما
12	105	Yusuf	biqai-nazm-al-durar	غاية	4069519	MEDIUM	لتأم - والله أعلم. # ولما بين تعالى تصديقا لقوله {وكأين من آية في السماوات ms2384 والأرض يمرون عليها وهم عنها معرضون} [يوسف: 105] ما له من الآيات التابعة لصفات الكمال التي منها التنزه عما لا يليق بالجلال وأنه شديد المحال، شرع يبين ضلاله
12	110	Yusuf	biqai-nazm-al-durar	غاية	3986786	MEDIUM	في ذلك فوائد من أجلها امتحان أولى الطاعة والعصيان - كما ستأتي الإشارة إليه آخر السورة بقوله؛ {حتى إذا استيئس الرسل} [يوسف: 110] الآية والله أعلم. # ولما كان ما ذكر، كان كأنه قيل: لقد أتاهم ما لم يكونوا يحتسبون فما قالوا؟ فقيل: {قالوا}
12	111	Yusuf	biqai-nazm-al-durar	غرض	3802043	MEDIUM	ى، وهو جميع المرادات لمن أمعن التدبر وأنعم التفكير، ولأنه من عند الله {ما كان حديثا يفترى ولكن تصديق الذي بين يديه} [يوسف: 111] و {موعظه وذكرى للمؤمنين} [هود: 120] ؛ والبيان: إظهار المعنى للنفس بما يفصله # PageV10P005 # عن غيره وهو غر
13	19	al-Rad	biqai-nazm-al-durar	المقصود	4035500	MEDIUM	كاملا ولا رحمة تامة، هذا التقدير محتمل، ولكن الذي يدل عليه ظاهر قوله تعالى: {أفمن يعلم أنما أنزل إليك من ربك الحق} [الرعد: 19] أن {الذي} مبتدأ، و {من ربك} صلة {أنزل} والخبر {الحق} والمقصود من هذه السورة هذه الآية، وهي وصف المنزل بأ
13	23	al-Rad	biqai-nazm-al-durar	المقصود	4320037	MEDIUM	ضعف منها، وكأن هذا حقيقة المكر التي هي التغطية والستر كما بين في الرعد عند قوله تعالى: # {بل زين للذين كفروا مكرهم} [الرعد: 23] شرع يهدد الماكرين ويحذرهم وقوع ما وقع بمن كانوا أكثر منهم عددا وأقوى يدا، ويرجي المؤمنين في نصرهم عليهم،
14	34	Ibrahim	biqai-nazm-al-durar	المقصود	2432730	MEDIUM	نئذ ينفتح لك باب من المكاشفات لا آخر له، ويظهر لك أن نعم الله في خلقك غير متناهية # {وإن تعدوا نعمت الله لا تحصوها} [إبراهيم: 34]- والله الهادي. # PageV07P197 # ولما كان فلقهما عن النبات من جنس الإحياء لما فيه من النمو فسر معنى الفلق
14	36	Ibrahim	biqai-nazm-al-durar	غاية	6141220	MEDIUM	، فيقال: إنك لا تدري ما أحدثوا بعدك، فيقول: فسحقا سحقا» وقول إبراهيم عليه الصلاة والسلام {ومن عصاني فإنك غفور رحيم} [إبراهيم: 36] {شفعاء} ينقذونهم مما هم فيه وما يستقبلونه وإتيانه بصيغة جمع الكثرة يمكن أن يكون لا مفهوم له، لأن مورده ~
15	9	al-Hijr	biqai-nazm-al-durar	غاية	5284253	MEDIUM	نفسه {لا ينطق عن الهوى إن هو إلا وحي يوحى} [النجم: 3، 4] محفوظ عن تلبيس غيره {إنا نحن نزلنا الذكر وإنا له لحافظون} [الحجر: 9] {وإلى الله} أي الذي لا كفوء له، وحده {ترجع} أي بغاية السهولة بوعد فصل لا بد منه {الأمور*} يوم يتجلى لفصل ال
15	21	al-Hijr	biqai-nazm-al-durar		8654874	MEDIUM	لذي يقول {يخلقكم في بطون أمهاتكم خلقا من بعد خلق} [الزمر: 6] {وإن من شيء إلا عندنا خزائنه وما ننزله إلا بقدر معلوم} [الحجر: 21] ومن ناشئة القدر الفرق والترتيب، ومن ناشئة # PageV19P475 # الفرق والترتيب الإحياء والإماتة، ومن معاد الفرق
15	39	al-Hijr	biqai-nazm-al-durar	غاية	6565783	MEDIUM	ن ذلك أعظم في التبكيت والتوبيخ {ظنه} أي في قوله: {لأحتنكن ذريته إلا قليلا} [الإسراء: 62] {ولأغوينهم أجمعين إلا عبادك} [الحجر: 39] {ولا تجد أكثرهم شاكرين} [الأعراف: 17] فكأنه لما قال ذلك على سبيل الظن تقاضاه ظنه الصدق فصدقه في إعمال ال
15	88	al-Hijr	biqai-nazm-al-durar	غرض	9878634	MEDIUM	عليه حصر مما لا يناسب أدناه نعيم الدنيا بجملتها، قال مبينا له منبها على عظيم ما أعطاه # {لا تمدن عينيك إلى ما متعنا} [الحجر: 88] إلى قوله {ورزق ربك خير وأبقى} فقد اضمحل في جانب نعمة الكوثر الذي أوتي كل ما ذكره الله تعالى في الكتاب من
16	10	al-Nahl	biqai-nazm-al-durar	مقصد	4376463	MEDIUM	نه شراب ومنه شجر فيه تسيمون ينبت لكم به الزرع والزيتون والنخيل والأعناب ومن كل الثمرات إن في ذلك لآية لقوم يتفكرون} [النحل: 10] أفرد الآية لاستناد كثرته إلى وحدة الماء ابتداء ووحدة الانتفاع انتهاء؛ ثم يلي ما يدرك بفكر العقل الأدنى ما
16	12	al-Nahl	biqai-nazm-al-durar	مقصد	4376146	MEDIUM	عقل الأدنى ببداهة نظره {وسخر لكم الليل والنهار والشمس والقمر والنجوم مسخرات ms2561 بأمره إن في ذلك لآيات لقوم يعقلون} [النحل: 12] جمع الآيات لتعدد وجوهها في مقصد البيان، ثم يلي ما يدرك ببداهة العقل ما يحتاج إلى فكر يثيره العقل الأدنى
16	23	al-Nahl	biqai-nazm-al-durar	مقصود	2612660	MEDIUM	والعظمة والتجبر، ولا مفهوم لقوله {لك} ولا لقوله {فيها} لوجود الصرائح بالمنع من الكبر مطلقا {إنه لا يحب المستكبرين} [النحل: 23] ، {كذلك يطبع الله على قلب كل متكبر} [غافر: 35] {قال الذين استكبروا إنا كل فيها} [غافر: 48] ، وإنما قيد بذل
16	35	al-Nahl	biqai-nazm-al-durar	غاية	9686501	MEDIUM	ين # PageV22P088 # في الوصف بالإرضاء أو الإغضاب، فبطل ما أراد المشركون من قولهم {لو شاء الله ما عبدنا من دونه من شيء} [النحل: 35] الآية وما ضاهاها. # وقال الإمام أبو جعفر بن الزبير: لما بين قبل حالهم في الافتراق، أقسم سبحانه على ذلك الش
16	60	al-Nahl	biqai-nazm-al-durar	غاية	4116475	MEDIUM	ولا غيرها، قال أبو حيان: تقول: مثلت الشيء - إذا وصفته وقربته للفهم، وليس هذا ضرب مثل، فهو كقوله {ولله المثل الأعلى} [النحل: 60] ، أي الصفة العليا - كذا قال، ويمكن أن يكون ذلك حقيقة، ويكون هناك محذوف، وهو جنة من جنان الدنيا تجري من ت
16	61	al-Nahl	biqai-nazm-al-durar	غاية	4055351	MEDIUM	و إيقاعهم الأشياء في غير مواضعها، فلا يؤاخذهم بجميع ماكسبوا {ولو يؤاخذ الله الناس بما كسبوا ما ترك على ظهرها من دابة} [النحل: 61] فلذلك يقيم الناس دهرا طويلا يكفرون ولا يعاقبون حلما منه سبحانه، والآية مقيدة بآية النساء {ويعفر ما دون ذ
16	74	al-Nahl	biqai-nazm-al-durar	غاية	4588599	MEDIUM	مثل، أو إحكام الأمر في عمل، وهذا بعد أن نهاهم الله بقوله تعالى {فلا تضربوا لله الأمثال إن الله يعلم وأنتم لا تعلمون} [النحل: 74] فكأن هذا أول دليل على ما وصفناهم به من عدم الفهم والسمع فضلا عن أن يكون لهم إلى مقاومة هذا القرآن - الذي
16	98	al-Nahl	biqai-nazm-al-durar	غاية	9748998	MEDIUM	ياطين الإنس والجن- {حجابا مستورا} [الإسراء: 45] وقوله تعالى: {فإذا قرأت القرآن فاستعذ بالله من الشيطان الرجيم} ms5725 [النحل: 98] . # ولما خصه تشريفا بإضافة هذا الوصف الشريف إليه، وصفه على جهة العموم بالخلق والأمر إعلاما بأن له التدبير
17	1	al-Isra	biqai-nazm-al-durar	غاية	1876067	MEDIUM	الماء على مرفقيه، وإنما كان الاعتماد على البيان لأن الغاية تارة تدل كقوله تعالى {من المسجد الحرام إلى المسجد الأقصى} [الإسراء: 1] وتارة لا تدخل كقوله تعالى {ثم أتموا الصيام إلى الليل} # [البقرة: 187] والمرفق ملتقى العظمين، وعفي عما فوق
17	15	al-Isra	biqai-nazm-al-durar	المقصود	4296031	MEDIUM	من سلكه ضل عن الوصول فهلك {وما كان الله ليضل قوما بعد إذ هداهم} [التوبة: 115] الآية {وما كنا معذبين حتى نبعث رسولا} [الإسراء: 15] فالآية من الاحتباك: ذكر أن عليه بيان القصد أولا دلالة على حذف أن عليه بيان الجائر ثانيا، وذكر أن من ال
17	17	al-Isra	biqai-nazm-al-durar	المقصود	5066323	MEDIUM	هم بوصفها بقوله في مظهر العظمة المقتضي لإهلاك المعاندين: {أهلكناها} أي على كثرتهم {وكم أهلكنا من القرون من بعد نوح} [الإسراء: 17] ، {وما أهلكنا من قرية إلا لها منذرون} [الشعراء: 208] ، {وما كنا معذبين حتى نبعث رسولا} [الإسراء: 15] «
17	29	al-Isra	biqai-nazm-al-durar	غاية	2068679	MEDIUM	من غير نظر إلى مدلول كل من ألفاظه على حياله أصلا، كما قال تعالى: {ولا تجعل يدك مغلولة إلى عنقك ولا تبسطها كل البسط} [الإسراء: 29] ولم يقصد من ذلك غير الجود وضده، لا غل ولا عنق ولا بسط أصلا، بل صار هذا الكلام عبارة عما وقع مجازا عنه، ك
17	55	al-Isra	biqai-nazm-al-durar	غاية	4612188	MEDIUM	دها من العدم يفضل بعضها على بعض بما يحدث فيها من الأعراض، كما تقدمت الإشارة إليه في {ولقد فضلنا بعض النبين على بعض} [الإسراء: 55] . # ولما أخبر تعالى بتكبره، كان كأنه قيل: إن هذه لوقاحة عظيمة واجتراء على الجناب الأعلى، فهل كان غير هذا
17	62	al-Isra	biqai-nazm-al-durar	غاية	6565740	MEDIUM	ه - والإبلاس - وهو اليأس من كل خير - ليكون ذلك أعظم في التبكيت والتوبيخ {ظنه} أي في قوله: {لأحتنكن ذريته إلا قليلا} [الإسراء: 62] {ولأغوينهم أجمعين إلا عبادك} [الحجر: 39] {ولا تجد أكثرهم شاكرين} [الأعراف: 17] فكأنه لما قال ذلك على سبي
17	90	al-Isra	biqai-nazm-al-durar	غاية	2259319	MEDIUM	ك قبل اقتراحهم لذلك بما حكاه الله تعالى عنهم في سورة الإسراء بقوله # {وقالوا لن نؤمن لك حتى تفجر لنا من الأرض ينبوعا} [الإسراء: 90]- إلى آخرها، فيكون إخبارا بمغيب. # ولما قطع الرجاء لهداية من حكم بشقاوته، وكان طلبهم لإنزال الملك ونحوه ~
17	91	al-Isra	biqai-nazm-al-durar	غاية	4742028	MEDIUM	{مرتفقا *} . # PageV12P056 # ولما كان إنما محط حال المشركين العاجل، وكان قد تقدم قولهم {أو يكون لك جنة من نخيل وعنب} [الإسراء: 91] الآية، وقوله تعالى: {إنا جعلنا ما على الأرض زينة لها} [الكهف: 7] الآية، وقوله تعالى: في حق فقراء المؤمني
17	105	al-Isra	biqai-nazm-al-durar	مقصود	4907651	MEDIUM	ولا تخلف عن مراد، أتبعه ما بعده إشارة إلى ما تنال به التقوى، وهو الوقوف مع الأمر مراقبة للأمر على {وبالحق أنزلناه} [الإسراء: 105] لأنه لما كان العلم واقعا بأن جميع سورة الكهف شارحة لمسألتين من مسائل قريش، وبعض سورة سبحان شارح للثالثة
17	108	al-Isra	biqai-nazm-al-durar	مقصود	4905738	MEDIUM	ن} أي كونا هو سنة ماضية {وعده مأتيا *} أي مقصودا بالفعل، فلا بد من وقوعه، فهو كقوله تعالى {إن كان وعد ربنا لمفعولا} [الإسراء: 108] . # ولما كانت الجنة دار الحق، وكان أنكأ شيء لذوي الأقدار الباطل، وكان أقل ما ينكأ منه سماعه، نفى ذلك عن
18	49	al-Kahf	biqai-nazm-al-durar	غاية	9538647	MEDIUM	ك، والصديقة رضي الله عنها عالمة بأن الكتاب يثبت فيه جميع الأعمال من قوله تعالى: {لا يغادر صغيرة ولا كبيرة إلا أحصاها} [الكهف: 49] ومن حديث الحافظين وغير ذلك، فرجع الأمر إلى أن بعض من يحاسب بجميع أعماله لا يهلك، وحينئذ فالظاهر التعارض
19	3	Maryam	biqai-nazm-al-durar	المقصود	2669797	MEDIUM	ذللا # PageV07P418 # ظاهرا {وخفية} أي وتذللا باطنا، وقد أثنى على عبده زكريا عليه السلام فقال: {إذ نادى ربه نداء خفيا} [مريم: 3] أي اجمعوا إلى خضوع الظاهر خضوع الباطن، أي أخلصوا له العبادة، إنه يحب المخلصين لأن تفرده بأن يدعى هو اللائق
19	17	Maryam	biqai-nazm-al-durar	غاية	922674	MEDIUM	بين عيسى عليه الصلاة والسلام في كيانه فجرى نحوه في عمله من واسطة الروح كما قال سبحانه وتعالى: {فأرسلنا إليها روحنا} [مريم: 17] كذلك كان فعله مع تأييده؛ وفي ذلك بينه وبين موسى عليهما الصلاة والسلام موازنة ابتدائية، حيث كان أمر موسى م
19	31	Maryam	biqai-nazm-al-durar	مقصود	4286410	MEDIUM	د بحال ما دام حيا - انتهى. وقال البغوي: وهذا معنى ما في سورة مريم عليها السلام {وأوصاني بالصلاة والزكاة ما دمت حيا} [مريم: 31] فقد انطبق آخر السورة - في الأمر باتخاذ القرآن بلاغا لكل خير والإعراض عن الكفار - على أولها أتم انطباق، واعت
19	34	Maryam	biqai-nazm-al-durar	المقصود	7418202	MEDIUM	ى أنه إشارة إلى أن الدين قسمان: أصول وفروع، دلت مريم على الأصول # {ذلك عيسى ابن مريم ms4351 قول الحق الذي فيه تمترون} [مريم: 34] ، وإن الله ربي وربكم فاعبدوه هذا صراط مستقيم، # {هل تعلم له سميا} [مريم: 65] والشورى على مجموع الدين أصولا
19	38	Maryam	biqai-nazm-al-durar	غاية	5041631	MEDIUM	لى المحشر عمي، أو يكون ذلك - وهو أقرب مفهوم العبارة - في بعض أهل الضلال ليجتمع مع قوله {أسمع بهم وأبصر يوم يأتوننا} [مريم: 38] وحديث عبد الله بن عمر رضي الله عنهما في الصحيح من هذا أن النبي صلى الله عليه وسلم قال: «الظلم ظلمات يوم الق
19	65	Maryam	biqai-nazm-al-durar	المقصود	7418281	MEDIUM	بن مريم ms4351 قول الحق الذي فيه تمترون} [مريم: 34] ، وإن الله ربي وربكم فاعبدوه هذا صراط مستقيم، # {هل تعلم له سميا} [مريم: 65] والشورى على مجموع الدين أصولا وفروعا) شرع لكم من الدين ما وصى به نوحا والذي أوحينا إليك (الآية، هذا موافقة
19	74	Maryam	biqai-nazm-al-durar	غرض	5057865	MEDIUM	تعالى لما قال {وتنذر ms2961 به قوما لدا} [مريم: 97] وهم الشديدو الخصومة في الباطل، ثم قال {وكم أهلكنا قبلهم من قرن} [مريم: 74] إلى آخرها، استدعت هذه الجملة بسط حال، فابتدئت بتأنيسه عليه الصلاة السلام وتسليتة، حتى لا يشق عليه لددهم، فت
19	98	Maryam	biqai-nazm-al-durar	غرض	5059750	MEDIUM	وملاءمة ما تضمنته سورة طه وتفسير لمجمل {وكم أهلكنا قبلهم من قرن هل تحس منهم # PageV12P381 # من أحد أو تسمع لهم ركزا} [مريم: 98] انتهى. # ولما أخبر سبحانه عن غفلتهم وإعراضهم، علل ذلك بقوله: {ما يأتيهم} وأعرق في النفي بقوله: من {ذكر} أي
